Tweet ID,发布时间,点赞数,转发数,回复数,浏览量,含金量评分,是否长文研报,推文正文
2093912850968580470,Sun Aug 30 04:05:01 +0000 2026,31,1,45,3947,6.3,否,啊我写的真好啊真好啊真好啊。 我倒要看看这次讲完，哪个瘪三还能因为叙事亏钱。 我在新课里强化了“叙事”的底层拆解，翻了翻过去的群友聊天记录，抓了一些大家犯的错误，然后结构了一下。 https://t.co/3dTFQ06nZA
2101715875464454228,Sun Sep 20 16:51:27 +0000 2026,9,0,2,1845,6.2,否,btc的筹码集中度不太好看。因为确实太久了。要考虑的很多。不过我记得还真有人仔细全面的研究过。那个结果我也无法证实或者证伪就是了。  单论一次合格的熊市而言，筹码一定是有震荡横盘阶段的洗盘的。 你其实可以思考一下，为什么长时间横盘可以洗盘，以及横盘久了就会涨，但并不是牛市。不难。 目前这个熊市，还没有震荡，所以我才说筹码集中度不够。
2102376606916542649,Tue Sep 22 12:36:58 +0000 2026,6,0,0,3249,6.2,否,@0xPickleCati    @coolish  @Ethanyu  @cz_binance  @heyibinance  @cyodyssey  @zakk_okx  @sunyuchentron  @thecryptoskanda  @cryptobraveHQ  @dov_wo  请大佬们多给建议
2085688950967152711,Fri Aug 07 11:26:10 +0000 2026,19,2,80,7788,5.8,否,我觉得我得抓几个老OG，就坐那唠唠嗑，说以前的熊市是怎么样的。让现在的小年轻理解一下17-18的牛市，一睁眼百倍起步是个什么样的情况，给大家补充补充眼力见识和信仰
2094725298776649875,Tue Sep 01 09:53:23 +0000 2026,16,1,42,5017,5.8,否,我第一天就收到了46份邮件……………… 一个都没回复呢。晚点哈。我怕人太多，所以我得筛一下， https://x.com/ZTZZBTC/status/2094390591841042726
2103649649143972066,Sat Sep 26 00:55:34 +0000 2026,15,0,7,2978,5.8,否,偶然翻到这条推特。 你们看看zec现在的价格，和我当时与这个人的争论还有观点。 好玩吗？ 当你知道结果再去看，就会想明白很多事情。 https://x.com/ZTZZBTC/status/2062847319238746223
2102377715479593167,Tue Sep 22 12:41:22 +0000 2026,5,0,2,1809,5.4,否,@justinsuntron  @0xLoki_Zeng  @punk2898  @GuHype  @CryptoSociety42  @DRbitcoin36  @Bitwux  @LuYao_Trader  @CryptoPainter  @BTC_Alert_  请大佬们多给建议
2095474726168904020,Thu Sep 03 11:31:21 +0000 2026,3,0,0,3570,5.0,否,正在直播，有问题的自己上麦问哈。 这都熊市后期了，问不出问题是一个很丢人的事情。证明你没有在熊市做自我反思和复盘。 https://x.com/ZTZZBTC/status/2095474170184487401
2081222336100102623,Sun Jul 26 03:37:26 +0000 2026,21,0,0,5986,4.8,否,@CryptoPainter 我真的佩服这些一直做ETH的，明明其他币比ETH简单多了。BNB/SOL/BTC哪个不比ETH好做，流动性也不差
2096073253651611968,Sat Sep 05 03:09:41 +0000 2026,17,1,1,4500,4.8,否,今明会回复每一封已经收到的邮件，请注意查收。 https://x.com/ZTZZBTC/status/2094390591841042726
2101692520925409589,Sun Sep 20 15:18:39 +0000 2026,9,0,1,1165,4.4,否,@btcbigshort 放心，散户不会听我们这些老韭菜的。他们只是想要点位和跟单。我太了解散户了。
2101676103836565826,Sun Sep 20 14:13:25 +0000 2026,1,0,0,719,4.0,否,@Bitfatty 都一样的。不论哪个平台，一两个周期后，环境都会变成一坨屎
2100884671756431706,Fri Sep 18 09:48:32 +0000 2026,1,0,0,499,4.0,否,@btcbigshort 币圈老人就是不一样，经历的事情多了，就看得开了
2099710621877142016,Tue Sep 15 04:03:17 +0000 2026,1,0,0,397,4.0,否,@Btc_kking 我看了，我兄弟给你做了个PLUS版本
2099553984071790907,Mon Sep 14 17:40:52 +0000 2026,1,0,0,348,4.0,否,@Btc_kking 这个好，这个好啊。谢谢你
2102199815350497650,Tue Sep 22 00:54:27 +0000 2026,0,0,0,438,4.0,否,@sisibinance @qingshui_eth 啊拜托了，这个真的很重要
