id,date,jev_domain,jev_domain_name,jev_depth,jev_is_substantive,jev_has_rule,is_mental_model,is_featured,likes,retweets,replies,views,text,images_count,local_images,url
1888150095969079681,2025-02-08 08:57:17,meme_pvp,Meme PVP,1.6,0.6,0.02,🧠 核心思维,⭐ JEV精选,148,15,61,108769,"最近有几个想做launchpad的朋友问我有啥创业想法，我觉得想做launchpad的就揪着pumpfun没解决的需求打就完了。

随便举个pump fun明显没有解决的痛点：流水盘dev，这个事情跟其他行业的任何人说都会认为这本质上就是诈骗，链上用户也已经苦rug dev和流水盘久已。",0,,https://x.com/Michael_Liu93/status/1888150095969079681
1840048836758385151,2024-09-28 15:20:03,meme_pvp,Meme PVP,1.6,0.63,0.06,,⭐ JEV精选,18,0,4,11543,还有像是dogs cati这种也是，市场越涨，他砸的越狠，因为对手盘流动性够多了,0,,https://x.com/Michael_Liu93/status/1840048836758385151
1869575373828358269,2024-12-19 02:47:58,meme_pvp,Meme PVP,1.6,0.58,0.03,,⭐ JEV精选,8,1,2,908,@lswayyu 庄有很明显在护盘的痕迹了，这波砸盘的都是都是获利盘跑的。sol这波就跌了快30%，可以拿Evan比比其他solana的meme，这几周都跌了多少了。,0,,https://x.com/Michael_Liu93/status/1869575373828358269
1843467957541974523,2024-10-08 01:46:25,meme_pvp,Meme PVP,1.59,0.75,0.08,🧠 核心思维,⭐ JEV精选,618,156,141,143345,"昨天把晒的如何给群友按头冲moodeng的帖子删了，不想刻意给大家制造焦虑。今天把答应大家的帖子给补了，讲一讲为什么在昨天vitalik卖币的时候，我会如此笃定eth的moodeng一定会起飞，本文不短，请大家耐心阅读。Eth Moodeng有“明确逻辑”的买点其实一共有三个：

1. 第一买点：Sol的moodeng https://t.co/AOa4ywZIap",2,images/1843467957541974523_0.jpg;images/1843467957541974523_1.png,https://x.com/Michael_Liu93/status/1843467957541974523
1867497734129037575,2024-12-13 09:12:10,meme_pvp,Meme PVP,1.57,0.55,0.02,,⭐ JEV精选,161,15,41,44043,最近看到不少套着meme壳子的纯vc币，声称自己“社区强大”。扯什么淡呢？开盘第一根针就扎到几个亿了，没经历过从低市值长到大的过程，你让跟着你的散户赚到钱了吗，就好意思说自己社区强大？所有“邪教式的社区”都是涨出来的，不是洗脑洗出来更不是宣传出来的，币圈最强大的cult是谁？是btc和eth。,0,,https://x.com/Michael_Liu93/status/1867497734129037575
2021846350871376045,2026-02-12 07:18:28,meme_pvp,Meme PVP,1.57,0.22,0.02,,⭐ JEV精选,88,2,28,45568,"这几天在回顾去年的帖子，看看哪些逻辑错了哪些对了，看到Trump这篇的评论区有些唏嘘又有些搞笑，一年过去了，trump从32块跌到了3.2块，而当时信了拿住的人成了政治献金并永远离开了这个圈子。

fdv还有32亿美金，剩下的这些，相信trump家族能再掏个3.2亿出来都要乐开了花，别再抱怨跌太多没东西空了。 https://t.co/Fjoasyf94g",3,images/2021846350871376045_0.jpg;images/2021846350871376045_1.jpg;images/2021846350871376045_2.jpg,https://x.com/Michael_Liu93/status/2021846350871376045
1923362392546689184,2025-05-16 12:58:23,meme_pvp,Meme PVP,1.57,0.77,0.03,,⭐ JEV精选,2,0,1,1262,@capyyy_capy 如果预售都开盘就浇给，那谁还开了接盘？本质上都是零和游戏，操出一个“好盘子”一定是奖励持有者，惩罚交易者的。,0,,https://x.com/Michael_Liu93/status/1923362392546689184
1857858608756871276,2024-11-16 18:49:44,meme_pvp,Meme PVP,1.55,0.59,0.06,,⭐ JEV精选,320,50,50,203873,不知道大家看完这篇以后有没有理解我想表达的交易策略，还不懂的去看rif的线。比如你以为pnut是个自然发酵热点盘，实际上dev为了洗一个内盘用两个钱包买了1.7%的“内幕holder”特地为他洗了两天的澡，直到他识相的出了0.7%才开拉。你以为的和实际真相很多时候是两个世界的东西。 https://t.co/cFlEtJacNz,1,images/1857858608756871276_0.jpg,https://x.com/Michael_Liu93/status/1857858608756871276
1851102616752963715,2024-10-29 03:23:50,meme_pvp,Meme PVP,1.55,0.67,0.02,,⭐ JEV精选,100,4,37,43323,ban的项目方还是不够会造势，ban这种艺术品本身就是个概念，而不是实物，大户一起建个ban的社区钱包，造势去把ban拍下，然后直接与ban这个meme币融合，变成社区的共有资产，成为第一个真正的艺术品meme币，这种叙事做成了能走出类似people的效果。,0,,https://x.com/Michael_Liu93/status/1851102616752963715
1865447282734473313,2024-12-07 17:24:25,meme_pvp,Meme PVP,1.55,0.31,0.02,,⭐ JEV精选,97,17,34,42657,"其实一个Meme团队是否真正在乎社区是能反映在方方面面的：

- 通过AI让社区每个人都能参与“创作”，拿着自己做的图去CX自己想CX的人，这种参与感+社区归属感，比项目方花钱请“冲推组” 命令+洗脑式的让大家机械的一句句复制粘贴广告词，是强烈无数倍的。

- https://t.co/GPG1h1ppSh",1,images/1865447282734473313_0.png,https://x.com/Michael_Liu93/status/1865447282734473313
2071151328211153067,2026-06-28 08:38:51,meme_pvp,Meme PVP,1.55,0.27,0.02,,⭐ JEV精选,18,0,3,6769,币圈现在流动性有多差？币圈最火的meme爆跌30%，只爆了不到100万u…. https://t.co/aJne2IpUQn,1,images/2071151328211153067_0.jpg,https://x.com/Michael_Liu93/status/2071151328211153067
2094672386486665294,2026-09-01 06:23:08,meme_pvp,Meme PVP,1.55,0.53,0.03,,⭐ JEV精选,9,0,1,4705,@0x_weihang 是的，这波已经跑的很不错了，尤其是对比龙虾那波明显上限更高了，一方面是大盘情绪好，另一方面是fomo流动性好,0,,https://x.com/Michael_Liu93/status/2094672386486665294
2012387281022103709,2026-01-17 04:51:30,meme_pvp,Meme PVP,1.55,0.33,0.03,,⭐ JEV精选,3,0,1,866,@Clint_Web3 上了alpha没出货痕迹，价格一直在稳定抬高，如果是之前就弃盘了，那还上什么alpha+aster,0,,https://x.com/Michael_Liu93/status/2012387281022103709
1874418268951441805,2025-01-01 11:31:54,meme_pvp,Meme PVP,1.54,0.85,0.06,,⭐ JEV精选,29,1,9,26833,所以第三点延申到交易策略，在币安二级炒meme的话的确该多关注点币安明显重点扶持的项目，大概率不会割的很难看，一级链上就无所谓了。,0,,https://x.com/Michael_Liu93/status/1874418268951441805
1834766624773300468,2024-09-14 01:30:26,meme_pvp,Meme PVP,1.54,0.87,0.16,🧠 核心思维,⭐ JEV精选,25,2,3,14420,MagaCat涨了10倍、Cate涨了4倍，这个市场从来不缺机会，但你若想赢，要从充斥噪音的市场里先别人筛出来自己的逻辑，提前入场而不是听别人喊单，等到市场达成充分共识后止盈。哪怕你的逻辑试了以后是错的，也永远比吃下别人喂给你的然后追高强，因为前者会给你正反馈，而后者只会让你觉得pvp真的好难。,0,,https://x.com/Michael_Liu93/status/1834766624773300468
1874569861567054099,2025-01-01 21:34:17,meme_pvp,Meme PVP,1.54,0.75,0.05,,⭐ JEV精选,9,0,1,4684,@wuyabin2 没明白你的逻辑，我要是冲一个盘子，我宁愿筹码都掌握在builder手里，也不想都分散在各个狙击手和波段手手里。,0,,https://x.com/Michael_Liu93/status/1874569861567054099
2098414778989637917,2026-09-11 14:14:04,meme_pvp,Meme PVP,1.54,0.29,0.05,,⭐ JEV精选,3,0,1,1657,@HU6623 他得能自动化redeem和mint，不然买盘一上来，又溢价了，又没法买了。哎哟，fourmeme是真的日了狗了,0,,https://x.com/Michael_Liu93/status/2098414778989637917
1923367036186698040,2025-05-16 13:16:50,meme_pvp,Meme PVP,1.54,0.36,0.03,,⭐ JEV精选,2,0,2,953,@capyyy_capy 如果你非要钻牛角尖说“项目方如果让大家可以比预售更低的价格买到筹码就是错的”，那我也可以钻牛角尖的说“bome那会儿的几个大卡车你都可以低于预售价格买筹码了，你为什么不买？只是跌破预售价格的时间不一样罢了”,0,,https://x.com/Michael_Liu93/status/1923367036186698040
2097237468932387094,2026-09-08 08:15:52,meme_pvp,Meme PVP,1.54,0.6,0.02,,⭐ JEV精选,0,14,0,1450,BNC盘前价格上涨超过50%，这个币股meme叙事飞轮完全跑通了。我觉得币股meme最性感的叙事就是通过meme币来拉动实际的股票，而这次拉动的BNC是yzi lab担任董事的BNB DAT公司，价格上涨可以囤积更多的BNB，跟币安利益完全一致，同时还是four推出的新模式，我这轮没见过更好的币股meme叙事。,0,,https://x.com/Michael_Liu93/status/2097237468932387094
1998967148497301920,2025-12-11 04:04:41,meme_pvp,Meme PVP,1.53,0.27,0.04,,⭐ JEV精选,255,10,87,235545,这两天听说了个离谱的故事，某老登攒局实际外包的项目为了能少上贡点，拿了bn day2的现货offer，然后老登们对于项目上线后表现无比自信，开盘开的贼拉高，不愿意跟做市商分钱，就没找能配资的主动MM，自己也没准备足够拉盘的钱。没想到Day 1价格直接拉垮，没达到day2,0,,https://x.com/Michael_Liu93/status/1998967148497301920
1988615358597730683,2025-11-12 14:30:22,meme_pvp,Meme PVP,1.53,0.56,0.36,,⭐ JEV精选,201,6,59,50950,"为什么再大的利好都涨不上去？
新闻交易：市场流动性差、5分钟见红就得跑
Pvp选手：消息出来5分钟了，最多拿到10分钟就跑
大户：都出来10分钟了，新闻交易的要浇了，不上了
项目方：TM费劲吧啦的搞了这么久的利好，你不能让我一点都不赚吧，砸！
老鼠仓：卧槽，怎么多睡了一会儿成亏的了",0,,https://x.com/Michael_Liu93/status/1988615358597730683
2098085040412651677,2026-09-10 16:23:48,meme_pvp,Meme PVP,1.53,0.46,0.02,,⭐ JEV精选,10,0,0,1331,@Bilabong666 是的，得需要美股和crypto的人联动。另外两个很成功的案例，boner和amc，都是公司本体的人和这个币产生了互动，引燃了市场,0,,https://x.com/Michael_Liu93/status/2098085040412651677
1931073356721451480,2025-06-06 19:39:00,meme_pvp,Meme PVP,1.53,0.63,0.03,,⭐ JEV精选,8,0,2,1425,@KelseyWeb3VC @0xcryptowizard @connectfarm1 主要是国外阴谋集团那套给筹码找买盘的玩法已经不怎么玩的下去了，这帮人又贵call power还小，大部分道德水准也很低，call完能浇则浇，然后互相也知道对方是什么屌样子，所以币发出来很快就成阴谋集团内部pvp，庄也不敢花钱拉盘，怕被砸，这种项目国产车头自然不敢call😅,0,,https://x.com/Michael_Liu93/status/1931073356721451480
1881409227379622318,2025-01-20 18:31:29,meme_pvp,Meme PVP,1.52,0.54,0.04,,⭐ JEV精选,240,48,40,105584,这是刚开始做账号还在写二级内容时候的第一篇爆火的帖子，刚无聊又去看了看DOGS的价格，四个月时间又跌了70%，上线后基本不管散户在哪个位置买，全部都得被套住。最近很多meme币上线交易所合约后，一路暴跌，“庄”的操作也可以参考这个帖子。 https://t.co/HMr6DYFptH,1,images/1881409227379622318_0.jpg,https://x.com/Michael_Liu93/status/1881409227379622318
1882295893371793596,2025-01-23 05:14:47,meme_pvp,Meme PVP,1.52,0.64,0.03,,⭐ JEV精选,144,17,46,82266,大家听劝好不…..你知道光我自己身边认识的一圈dev都在联系各个国家的政府官员问要不要发币了。一个大卡车跑出来之后，一段时间内出来的全是pvp或者跟庄比谁先跑的流水盘。,0,,https://x.com/Michael_Liu93/status/1882295893371793596
2011410026389544978,2026-01-14 12:08:15,meme_pvp,Meme PVP,1.52,0.12,0.02,,归档记录,59,0,18,14695,@0xsakura666 认真问，如果白名单代币都是100%销毁，为什么还叫捐款，是捐给黑洞吗？捐给黑洞为什么不自己烧，还需要通过赛博功德箱烧，是我理解错了吗,0,,https://x.com/Michael_Liu93/status/2011410026389544978
1877937273767141662,2025-01-11 04:35:11,meme_pvp,Meme PVP,1.52,0.34,0.02,,⭐ JEV精选,2,0,0,908,@liuw0718 这么说其实也不对，Mira和以太河马不都是自愿打币过去捐的吗，只是“市场”想要慈善概念，但是不接受慈善真的抽价值😂,0,,https://x.com/Michael_Liu93/status/1877937273767141662
1915087894630498602,2025-04-23 16:58:29,meme_pvp,Meme PVP,1.51,0.51,0.08,,⭐ JEV精选,220,10,35,77177,Trump真是把韭菜心理学研究的透透的，拉盘都是靠嘴。巴菲特能拍出千万晚餐，那我特朗普也不差，假设500w一顿晚餐，我开200个就是10个亿的买盘。然后解锁期延后三个月让你觉得他不会浇给你，然后合约和otc疯狂出货。韭菜们想着5月12才截止期呢，可以博一波，疯狂给人家提供对手盘。,0,,https://x.com/Michael_Liu93/status/1915087894630498602
2071733219024941225,2026-06-29 23:11:05,meme_pvp,Meme PVP,1.51,0.73,0.02,,⭐ JEV精选,158,1,59,48325,"最近sol西方生态的kol们，给我一种吹的用力过猛，结果市场除了一群要饭的捧场，有子弹的人无人在意的感觉。

这轮sol还想靠高控meme币去人造行情是造不起来的，sol需要新的故事线。",0,,https://x.com/Michael_Liu93/status/2071733219024941225
1877422634872484196,2025-01-09 18:30:11,meme_pvp,Meme PVP,1.5,0.36,0.04,,⭐ JEV精选,135,15,37,79923,。。。。。Shaw是真牛逼，每次fud都是先砸盘完然后最低点fud，一堆散户割肉然后朋友接筹码上车，这种事儿大家也都心知肚明，但你别说出来啊。我猜下一步，shaw知道了大家都知道他这么搞，下次会故意砸盘fud自己，然后现在大家知道他这样搞法了，会一堆人上去接盘，实际这次就是真的砸盘，然后套牢你。,0,,https://x.com/Michael_Liu93/status/1877422634872484196
2096594567672066080,2026-09-06 13:41:12,meme_pvp,Meme PVP,1.5,0.33,0.02,,⭐ JEV精选,4,0,0,3029,@hellosuoha 这波是啊，也不是回购，配合推pump app提前拉盘了，就跟上次推直播币+拉盘，然后上了upbit就浇了，估计这次也没想到被pons截了胡。,0,,https://x.com/Michael_Liu93/status/2096594567672066080
2097592223923921364,2026-09-09 07:45:32,meme_pvp,Meme PVP,1.49,0.4,0.02,,⭐ JEV精选,132,11,93,41078,"fourmeme真的烂到骨子里去了，昨天4stock势头正好的时候，官推发个rug币去分流，看地址又是skyai和b那帮人，分流连bnc的价格都打下来了，币安体系里就是因为有这些长期的吸血鬼，一点点大家都跑去别的链玩了。

bnc stock meme本是个可以造神盘把robinhood势头完全抢过来的机会。
@heyibinance",0,,https://x.com/Michael_Liu93/status/2097592223923921364
1849869651683266637,2024-10-25 17:44:28,meme_pvp,Meme PVP,1.49,0.79,0.1,,⭐ JEV精选,82,11,17,37588,不懂一级庄盘子怎么找的，去拿二级people的图去找吧，建议玩稍微大点的盘子，里面坑相对少一些，也相对少一些暴涨暴跌。也给所有想二级做空meme的小伙伴一个提醒，你要做空就去空新上的假meme币和没用的vc基建币，非要moodeng上线空moodeng，dogs上线多dogs，那我只能理解你是来给上辈子赎罪来了😂。 https://t.co/4vLjOVsmPL,1,images/1849869651683266637_0.jpg,https://x.com/Michael_Liu93/status/1849869651683266637
1832445024308752396,2024-09-07 15:45:13,meme_pvp,Meme PVP,1.49,0.5,0.13,,⭐ JEV精选,12,0,3,6364,meme有庄从来不是问题，问题是阴毛，开盘直接狙完筹码全部转走打散，完全没任何可分析的逻辑，你信庄会拉你就上 不信就不上，然后过程中不断去快速砸盘然后自己钱包接回来，上的散户多了直接砸完弃盘去蹭下一个，最近的那个ebull也是开盘狙击到25M。炒币要与庄共舞说的没错，但我跟阴毛实在舞不起来。,0,,https://x.com/Michael_Liu93/status/1832445024308752396
1890126784454357178,2025-02-13 19:51:56,meme_pvp,Meme PVP,1.48,0.69,0.03,,⭐ JEV精选,133,16,60,38419,"看着vc项目方到链上拿着vc盘的那一套想收割，没人买账挺搞笑的😂。你要自己画线真的不如去继续玩交易所的那一套，那里至少自然买量还充足一点。

其实我一直觉得链上市场pvp是个好事，说明参与的玩家都是“聪明人”，项目方收割的难度大幅提升，一不小心就收割了自己。",0,,https://x.com/Michael_Liu93/status/1890126784454357178
1992924612003611005,2025-11-24 11:53:48,meme_pvp,Meme PVP,1.48,0.15,0.03,,⭐ JEV精选,114,0,60,30073,"我：说来Monad这波链上要冲点什么吗？
Lam：目前看到了10个台子，18个吉祥物，算上大小写和中文。应该有10*18*3=540个ca要你上。
@0xCryptoWing https://t.co/cekIEa8Dtr",1,images/1992924612003611005_0.jpg,https://x.com/Michael_Liu93/status/1992924612003611005
1837102728402850249,2024-09-20 12:13:16,meme_pvp,Meme PVP,1.47,0.37,0.03,,⭐ JEV精选,13,0,4,6106,实在看不下去了，今天刷到好多平时都没见过的矩阵号在喊单各种角度巨勉强的币，这种你买进去15分钟人家就拉你头上然后去喊单下一个了，小白越是这种时候越容易亏钱。,0,,https://x.com/Michael_Liu93/status/1837102728402850249
2096179862260314217,2026-09-05 10:13:18,meme_pvp,Meme PVP,1.46,0.74,0.02,,⭐ JEV精选,139,13,61,43605,在币安上币，有些币是拿来打开天花板去跟竞对掰手腕的，有些币是去满足“链上社区”的，有些币是给项目方和自己人开的。二级接盘meme真的得想清楚自己买到的是啥。,0,,https://x.com/Michael_Liu93/status/2096179862260314217
1832108150985838906,2024-09-06 17:26:36,meme_pvp,Meme PVP,1.46,0.57,0.02,,⭐ JEV精选,3,0,1,2492,@0xTreats 不是的，第一天就是披着meme外衣的vc盘和慢慢变成从meme变成vc盘有本质的不同，就像btc day 1哪有什么机构钱,0,,https://x.com/Michael_Liu93/status/1832108150985838906
1873411174307672370,2024-12-29 16:50:04,meme_pvp,Meme PVP,1.45,0.62,0.02,,⭐ JEV精选,159,13,87,51989,所有的“喊单”本质上都是在找流动性，不管是群友们分享ca、p小将买完去各个群里复制粘贴、社区冲推组出去CX、还是埋伏党找个角度说不错让你埋伏，我的喊单更是，大家去传播的本质都是让你“抬一下”，不管是小到炒meme或是大到炒美股都是这样。,0,,https://x.com/Michael_Liu93/status/1873411174307672370
1954038341726613663,2025-08-09 04:33:39,meme_pvp,Meme PVP,1.45,0.46,0.09,,⭐ JEV精选,5,0,1,872,@blockphd7 如果死了就不会在3-5m横住巨量换手了,0,,https://x.com/Michael_Liu93/status/1954038341726613663
1955550606132908502,2025-08-13 08:42:51,meme_pvp,Meme PVP,1.44,0.31,0.06,,⭐ JEV精选,69,7,40,56549,Orange这个盘子太像pump那群cabal搞的了，web2巨大流量的meme叙事，秒上moonshot，又pump官推直接打call，还有疑似wintermute的地址进来。先买了千6，赌一波Orange是pump打翻身仗的投名状。,0,,https://x.com/Michael_Liu93/status/1955550606132908502
2029852119747154185,2026-03-06 09:30:32,meme_pvp,Meme PVP,1.43,0.79,0.49,🧠 核心思维,⭐ JEV精选,62,5,17,18474,"这轮亏了不少钱买到的教训：
“熊市炒meme不能做二段，一段掏完情绪的钱，天王老子来shill都不要再买回来了，什么天家局都是韭菜自己的意淫🤡”",0,,https://x.com/Michael_Liu93/status/2029852119747154185
1871787105137176826,2024-12-25 05:16:36,meme_pvp,Meme PVP,1.42,0.4,0.02,,⭐ JEV精选,135,7,84,56361,最近两天已经有六七个原来VC币的团队找来咨询怎么发meme盘子了，啥经验没有就下场搞meme，最后结局一定是自己没赚到钱甚至亏钱还被散户们骂，正在写篇教学给项目方，引导他们走向正道。。。,0,,https://x.com/Michael_Liu93/status/1871787105137176826
2099415378204164278,2026-09-14 08:30:06,meme_pvp,Meme PVP,1.42,0.3,0.03,,归档记录,33,1,8,11331,"为什么bnc会被一个launchpad fourmeme会先上，然后cz接着就转了推？为什么出来一天就上了alpha？为什么bnc4出来之后bstock没过几天就上了bnc，而不是直接上bstock？

这不是名牌告诉你是要靠meme把bnc热度推起来吗",0,,https://x.com/Michael_Liu93/status/2099415378204164278
1833707854660014455,2024-09-11 03:23:15,meme_pvp,Meme PVP,1.42,0.15,0.03,,归档记录,22,0,7,24726,做个预测，最近可能会有一个猫相关的大金狗跑出来。有发现最近猫的展示特别多吗？不管是@ownthedoge发的Doge&amp;Cate，或是Trump、Trump Jr和Musk最近两天频繁发猫图（本意是攻击Harris的移民政策导致非法移民在Ohio吃了当地人的宠物，而猫则是一个极易传播的符号），或是Taylor,0,,https://x.com/Michael_Liu93/status/1833707854660014455
1904424522620739925,2025-03-25 06:46:03,meme_pvp,Meme PVP,1.41,0.72,0.06,🧠 核心思维,⭐ JEV精选,352,23,117,137875,"这轮bsc上的meme浇给这么快，本质是因为大家对meme已经出现“群体性祛魅”了，市场对以下已经达成共识：
1. 建设 = 涨上去浇给傻逼
2. 钻石手 = 傻逼
3. 社区 = 已经买进，想忽悠新人进来浇给
4. 喊单浇完就下一个",0,,https://x.com/Michael_Liu93/status/1904424522620739925
1894359772251721980,2025-02-25 12:12:19,meme_pvp,Meme PVP,1.41,0.61,0.02,,⭐ JEV精选,191,32,27,235697,所有金融资产都逃离不了联动的链条，这轮下跌行情尤其明显。这轮先是二级垃圾山寨币开始跌，当二级山寨玩家在骂娘的时候链上还在载歌载舞，然后sol链上纯meme开始熄火，之后virtual,0,,https://x.com/Michael_Liu93/status/1894359772251721980
1837100212843860348,2024-09-20 12:03:17,meme_pvp,Meme PVP,1.41,0.6,0.08,,⭐ JEV精选,42,3,15,12278,给关注我的小白们喊句话，现在推上所有人都在喊单让你买某个土狗，他/她为自己的bag喊单是应该的，但你一定记得买进去是给喊单的人抬轿子的，所以上之前多想一想，别乱冲，自己分析完的确很看好再上，要不下周出来喊pvp好难区块链骗局的就是你。,0,,https://x.com/Michael_Liu93/status/1837100212843860348
1868894366087123299,2024-12-17 05:41:53,meme_pvp,Meme PVP,1.41,0.61,0.03,,⭐ JEV精选,4,0,1,2468,@merlin986010251 真正的memecoin做市商想收割先得拉盘啊，他没法直接上所狙到天上去,0,,https://x.com/Michael_Liu93/status/1868894366087123299
1866800767719575737,2024-12-11 11:02:41,meme_pvp,Meme PVP,1.4,0.8,0.07,,⭐ JEV精选,572,192,102,217313,麦总长篇Meme教学第三篇（叙事篇）：玩meme的小伙伴们天天都在聊叙事，所以到底什么是一个好的叙事？今天跟大家聊聊从“庄家的视角“是如何思考和选择叙事的，一个“好叙事”应该具备哪些属性？不同的叙事庄会如何操盘？我该怎么去交易不同类型的叙事？这篇文章既教你们也教项目方。,0,,https://x.com/Michael_Liu93/status/1866800767719575737
1880922191669432357,2025-01-19 10:16:10,meme_pvp,Meme PVP,1.4,0.72,0.12,,⭐ JEV精选,225,13,59,122269,这几天切记多看少出手，越是这种时候越多流水盘和rug盘dev发假名人和政客币出来收割一波的，别trump撒的钱没捡上，弯腰捡别的被爆了菊花🙃,0,,https://x.com/Michael_Liu93/status/1880922191669432357
1858035045065437446,2024-11-17 06:30:50,meme_pvp,Meme PVP,1.39,0.81,0.08,,⭐ JEV精选,191,19,71,86824,我觉得ai16z是个特别好的强庄操盘的例子，前期各种fud洗筹码，等一旦庄收够了筹码，是不可能给你回调机会的，人家好不容易收到的筹码为什么要低位给你？现在玩meme，要么你足够敏锐敢在强庄洗筹的时候偷摸拿点，要么就足够勇敢等庄开拉直接跟着猛干。 https://t.co/dZZ7dOXCVG,1,images/1858035045065437446_0.jpg,https://x.com/Michael_Liu93/status/1858035045065437446
1888158061350838592,2025-02-08 09:28:56,meme_pvp,Meme PVP,1.38,0.56,0.03,,⭐ JEV精选,2,0,1,435,@bc1phamburger 这本质上是逼着这些dev卷，别人实名了，他不实名，就有天然流动性的劣势,0,,https://x.com/Michael_Liu93/status/1888158061350838592
2073763460597645667,2026-07-05 13:38:32,meme_pvp,Meme PVP,1.37,0.19,0.02,,⭐ JEV精选,191,14,89,70153,Meme炒的题材是真的一轮比一轮烂，之前喷慈善币的，现在不还是在玩打钱叙事吗，之前慈善至少还有个正向的说法，现在成打钱搞个人崇拜了，bsc的搞cz的个人崇拜我还能理解，你们认识TCC是谁吗就买。,0,,https://x.com/Michael_Liu93/status/2073763460597645667
1853380139536760916,2024-11-04 10:13:54,meme_pvp,Meme PVP,1.37,0.68,0.05,,⭐ JEV精选,139,17,59,63754,这几天看到不少eth老玩家在sol被搞的心态很差，其实我自己也不爱玩sol，热点出来那瞬间我会下意识的先去eth上找而不是sol，因为我不喜欢pvp，但在sol你又很难不去p，你不跟着p心态一定炸。对于喜欢钻一些的玩家，我的建议是多盯一下哪些盘子是群友底部的，各个alpha群的群友们都盯着sol，一般美区还没,0,,https://x.com/Michael_Liu93/status/1853380139536760916
1951149863460282788,2025-08-01 05:15:52,meme_pvp,Meme PVP,1.37,0.65,0.05,,⭐ JEV精选,4,0,1,783,@nancy_c813 @connectfarm1 以后别build跟自己链接太深的盘子了，一定会被绑架。这跟BSC的meme不涨怪cz和hy不互动，互动涨完跌了骂cz和heyi割韭菜一个逻辑。,0,,https://x.com/Michael_Liu93/status/1951149863460282788
1855265067845173470,2024-11-09 15:03:55,meme_pvp,Meme PVP,1.37,0.48,0.02,,⭐ JEV精选,2,0,2,501,@fubo2552 jup这个市值没拉的动力了，ray洗过一轮周期的盘子，还有多少筹码在散户手里,0,,https://x.com/Michael_Liu93/status/1855265067845173470
1870801205003530621,2024-12-22 11:58:59,meme_pvp,Meme PVP,1.36,0.23,0.03,,⭐ JEV精选,30,3,10,15804,唉，还有帮他说话的人，真的救不了，自己看清楚时间，人家11点发的推，那个时候已经砸完盘了，等他出完货告诉你“不是我的盘子哦，跟我没关系啊，我只是支持他们”。 https://t.co/Du2wkAV8Fe,1,images/1870801205003530621_0.jpg,https://x.com/Michael_Liu93/status/1870801205003530621
1883405142449598946,2025-01-26 06:42:32,meme_pvp,Meme PVP,1.35,0.72,0.08,,⭐ JEV精选,910,274,109,237495,麦总长篇Meme教学第五篇（二段交易策略/好的做市手法）：一直在纠结要不要把二段策略清楚的讲出来，因为这是我个人的交易策略，讲出来肯定会增加我自己的交易难度，前几天尝试通过一个问题点大家一下：“对于第一波热度不错的标的，为什么有的标的会有二段，而有的却慢慢归零没有二段？”后来很多朋友来 https://t.co/ykmpS5uUER,4,images/1883405142449598946_0.png;images/1883405142449598946_1.png;images/1883405142449598946_2.png;images/1883405142449598946_3.png,https://x.com/Michael_Liu93/status/1883405142449598946
1946874065467412643,2025-07-20 10:05:23,meme_pvp,Meme PVP,1.35,0.27,0.03,,归档记录,101,9,25,23855,"币股这么火，想到了个业务，去美股收个壳，左手募项目方的钱，右手拿募的钱去买项目方的币，吸引美股韭菜去fomo，也能拉币的价格，中间抽个广告费或者装点自己的资产进去也行。

后来转念一想，这不就是特朗普的wlfi嘛😂",0,,https://x.com/Michael_Liu93/status/1946874065467412643
1841173290016223275,2024-10-01 17:48:14,meme_pvp,Meme PVP,1.35,0.28,0.04,,归档记录,31,0,5,10099,这俩币跌了一半多了还tm五亿市值呢，一级市场杀出来的小neiro才4亿，要做多为啥不去做多neiro啊？dogs、cati、hamster这三币从第一天就是送你归零的币。,0,,https://x.com/Michael_Liu93/status/1841173290016223275
1985961448380776692,2025-11-05 06:44:41,meme_pvp,Meme PVP,1.35,0.66,0.22,,⭐ JEV精选,21,1,1,6225,@fff_franklin 流通筹码在外面超过5%的，然后开盘就浇给止不住的就是,0,,https://x.com/Michael_Liu93/status/1985961448380776692
2013608214873453054,2026-01-20 13:43:04,meme_pvp,Meme PVP,1.35,0.24,0.05,,归档记录,5,0,3,3385,@BTC_Alert_ @SentientAGI 所子，sent 0.1对应fdv是3亿多吧，按这个数kol轮埋了-90%🤡,0,,https://x.com/Michael_Liu93/status/2013608214873453054
2010987644994691132,2026-01-13 08:09:51,meme_pvp,Meme PVP,1.34,0.25,0.02,,⭐ JEV精选,147,24,65,170594,"真心觉得Siyuan这个操作是不想被meme蹭的项目方的模版操作

捐献应是双方共识的，并不是你打给谁钱，谁就有义务把这个钱为所谓的社区“妥善管理”",0,,https://x.com/Michael_Liu93/status/2010987644994691132
1863106239540105344,2024-12-01 06:21:57,meme_pvp,Meme PVP,1.34,0.16,0.02,,⭐ JEV精选,138,25,57,60420,"某华人KOL评论区联系不懂数字货币的艺术家合作发币，内盘拿满等不了10分钟就开始倒，连同看到评论区的散户和答应跟他合作的艺术家都给割了

虽然链上是黑暗森林，但收割的方式也稍微有点底线吧，这种连同被你拉上车信任你的合作伙伴都给割了，这比自己去找个tiktok热点发个币当rug dev还要恶劣。 https://t.co/OiDu7ZSpxF",1,images/1863106239540105344_0.jpg,https://x.com/Michael_Liu93/status/1863106239540105344
