推文ID,发布日期,点赞数,浏览量,综合评分,是否长文,推文正文
2084843447022932158,Wed Aug 05 03:26:26 +0000 2026,60,6947,0.337,否,"怎么说呢？ 很多散户觉得所谓的指标，比如链上转账记录，oi，交易频率，价格支撑，聪明钱地址，平仓线，杠杆率等等…

其实有些时候都是庄家故意“做”或者“留”下来的 - 》很多人可能不知道其实很多币从交易所a转账到交易所b其实完全可以不走链上吧？ 在钱包a的资产可以不需要转移也可以完成资产的所有权转移？

就这么说吧，你知道这个是被监控的，是透明的，那庄家有可能不知道吗？事以密成这个道理，难道只有少数人知道？ 肯定不是嘛…

都2620年，币圈发展到今天已经是金融基础设施的一部分… 除了trader，还有n多类型的机构，mm，otc，brokerage 等等

怎么玩meme的时候有阴谋集团，到了cex就没有了嘛？ 不可能啊

操作指标吸引流动性就跟在社区里发鸡蛋的套路是一样的 ，攫取你的注意力，再用你对机制的“误解”来实现收割

你说机制不公平？有没有可能是机制就在哪儿，而你想当然地忽略了

赔了钱，哭爹骂娘是正常的 - 但你说这个机制不公平，这就有点强人所难了，人家只是合理地在用你的知识盲区

我为什么一直让大家不要碰，不要碰 -（我写这类东西都多少篇了） 甚至对一些觉得自己能抓住“妖币”的指标和产品嗤之以鼻，就是因为这tm都是智商税

妖币是一个系统，不是一个指标 - 工具多到超乎你的想象，从舆论到交易，到退出到账号，从链上到cex，真的是太多了..

实践当中，散户看到的就是冰山一角角而已… 

哎，再写下去我又要被公关了，先这样吧，我尽力了"
2067672514482864516,Thu Jun 18 18:15:17 +0000 2026,18,5856,0.337,否,"这不就巧了么？！说到合规套利，鄙人之前写过一篇《加密世界的合规进化论》

这篇文基本把ico时期到genius/clarity的合规演进路程系统性写了一遍

合规套利跟地理套利一样，会一直存续下去（冷知识：即使一个国家内的不同部门的文/规定都会有冲突（你看看芝加哥交易所这几天干了啥）都会打架，都能套利，更别说不同管辖权之间）

而且随着参与的博弈与利益越来越多，这种套利只会更多（套利不是贬义词，是让资源效率最大化的手段）cex defi dex就是在这样的背景下诞生的

而主流大媒体为什么一直抓着bn（其实bitget bybit 也不少啦），因为有流量啊～ 为什么监管老追着打，因为bn真有钱，而且愿意交罚款啊，这样的话一波kpi直接打满好吧，不信你去看把cz按进去的检察官的履历是怎么写的

由于实在是太长（近2w字）发在了substack，有兴趣的可以去看下

https://t.co/xBSUqXc0Lu

我知道
bn最近很忙，没时间发文
网友们也不嫌事大
而我恰好bn和ok都没给我发钱，利益刚好不相关
而这篇文的角度就是一个第三方叙事+故事的角度，还算比较客观

发出来当成是学习讨论～

现在的问题是直接一篇发？还是分上下两篇呢？🤣"
2040801827046973614,Sun Apr 05 14:40:46 +0000 2026,74,44291,0.337,否,"气氛烘托得差不多了（其实是我有空了。。。😂），现在来说第一个CoinGlass没敢说的事情

本文的逻辑是：在同一个赛道里，交易近似的标的，服务同一类人群，相同的交易规则，按理说资金使用效率应该也是近似的。所以我们用了专门为交易而生的Hyperliquid的数据指标作为benchmark。看看哪些交易所的数据有异常？

这里用了OI /PoR的指标

交易所按理说有理财、存款、托管的需求，要是交易/持仓比例超过Hyperliquid会不会有点异常？难道你的客户群还特喜欢建仓？

HL这里是1.23x，剩下的cex各位自己看图理解吧，我就不翻译了

别的不说，要是SBF有这个资产沉淀深度，估计都能trade到月球去了

看到这个图你可能就会明白：别看什么用户基数，资产沉淀，Binance和OKX的护城河其实是“稳健”，对，就这么简单直接

不同的是，Binance是“保守”带来的稳健，宁愿慢一点，也要稳一些（ 敢为天下后）

OKX是“克制”带来的稳健，不是认准的事，宁可不做

vol/por ;oi/por 看似简单的算法其实隐藏了好多信息，别老用AI总结，自己去体会

备注：这里的official PoR指的是从官方披露的核心资产总和（BTC+ETH+USDT+USDC)"
2052816996404994456,Fri May 08 18:24:46 +0000 2026,41,16286,0.33,否,"又来给大家喂细糠了

当我们在说 @binance @okx @coinbase 开赌场的时候？ 非常赚钱的时候？它们到底是通过什么“机制”和方式赚钱的？

一般人都会说“割韭菜”/”开赌场“？ —— 那到底是怎么割的呢？

其实秘密就藏在”撮合引擎“  —— 不同的品类，不同的逻辑，不同的响应方式，不同的算法得出的结论都会天差地远，比起什么庄家edge还可怕

即使你有着神一样的判断，但是价格始终不撮合，你还是那个卑微的第三者

本文应该是CT少数几篇结构化探讨不同交易类型撮合机制的深度文章了，大家且看且珍惜 😂 

ps：又是一篇从业者应该要看的科普文章"
2102208927752724912,Tue Sep 22 01:30:40 +0000 2026,0,0,0.316,否,"大家知道在一般的交易时间段内， @OpenAI 在binance pre ipo perps的盘口有多少钱的单子吗？🤣🤣🤣 
 a. 100万美金 
b. 10万美金 
c. 5 万美金 
d. 2.6万美金  

观测到的数据可能真的会出乎你的意料～ 所谓万亿AI龙头的perps也不过如此～   

这篇文应该又是一个ct上唯一一篇讲 #stockperps 流动性的实证文章  

除了各种看似高级但一点也没用的算法和数据统计之外，本文的亮点之一，就是用真金白银去实 @OpenAI和 @AnthropicAI 的orderbook厚度，看下能击穿多少格，将价格推向多远，并且观察之后是否有做市商补单子的情况。。。  

你们知道一个挂在 1% 的100万的挂单要多久才能完成交易吗？10万的市价单能把价格推多远吗。。。。   

我预想了很多结果，但最后测下来的结果还是让人有点惊讶的～ 毕竟这可是binance 的orderbook啊，那其他所该咋办啊  

好啦，有兴趣的小伙伴，substack终于上新啦～ 

给大家带来本期的 《小马拉大车：2.6 万美元的盘口，能给万亿级的公司定价吗？》   
https://agintender.substack.com/p/openai-anthropic-pre-ipo-stock-perps?r=8gs9xi&utm_campaign=post-expanded-share&utm_medium=web 
https://substack.com/@agintender   

最后，要再次感谢各位付费订阅我的 substack 的读者朋友们，因为你们的支持，我才能去做更多更有意思、更真实的独立研究（ps：做这种真枪实弹的实测研究确实很贵。。。）  

 enjoy reading"
2102053262384083411,Mon Sep 21 15:12:06 +0000 2026,0,0,0.316,否,"大家知道在一般的交易时间段内， @OpenAI 在binance pre ipo perps的盘口有多少钱的单子吗？🤣🤣🤣 
 a. 100万美金 
b. 10万美金 
c. 5 万美金 
d. 2.6万美金  

观测到的数据可能真的会出乎你的意料～ 所谓万亿AI龙头的perps也不过如此～   

这篇文应该又是一个ct上唯一一篇讲 #stockperps 流动性的实证文章  

除了各种看似高级但一点也没用的算法和数据统计之外，本文的亮点之一，就是用真金白银去实 @OpenAI和 @AnthropicAI 的orderbook厚度，看下能击穿多少格，将价格推向多远，并且观察之后是否有做市商补单子的情况。。。  

你们知道一个挂在 1% 的100万的挂单要多久才能完成交易吗？10万的市价单能把价格推多远吗。。。。   

我预想了很多结果，但最后测下来的结果还是让人有点惊讶的～ 毕竟这可是binance 的orderbook啊，那其他所该咋办啊  

好啦，有兴趣的小伙伴，substack终于上新啦～ 

给大家带来本期的 《小马拉大车：2.6 万美元的盘口，能给万亿级的公司定价吗？》   
https://agintender.substack.com/p/openai-anthropic-pre-ipo-stock-perps?r=8gs9xi&utm_campaign=post-expanded-share&utm_medium=web 
https://substack.com/@agintender   

最后，要再次感谢各位付费订阅我的 substack 的读者朋友们，因为你们的支持，我才能去做更多更有意思、更真实的独立研究（ps：做这种真枪实弹的实测研究确实很贵。。。）  

 enjoy reading"
2102020629046157316,Mon Sep 21 13:02:26 +0000 2026,0,0,0.316,否,"大家知道在一般的交易时间段内， @OpenAI 在binance pre ipo perps的盘口有多少钱的单子吗？🤣🤣🤣

a. 100万美金
b. 10万美金
c. 5 万美金
d. 2.6万美金

观测到的数据可能真的会出乎你的意料～ 所谓万亿AI龙头的perps也不过如此～ 

这篇文应该又是一个ct上唯一一篇讲 #stockperps 流动性的实证文章

除了各种看似高级但一点也没用的算法和数据统计之外，本文的亮点之一，就是用真金白银去实测 @OpenAI 和 @AnthropicAI 的orderbook厚度，看下能击穿多少格，将价格推向多远，并且观察之后是否有做市商补单子的情况。。。

你们知道一个挂在 1% 的100万的挂单要多久才能完成交易吗？10万的市价单能把价格推多远吗。。。。 

我预想了很多结果，但最后测下来的结果还是让人有点惊讶的～ 毕竟这可是binance 的orderbook啊，那其他所该咋办啊

好啦，有兴趣的小伙伴，substack终于上新啦～
给大家带来本期的
《小马拉大车：2.6 万美元的盘口，能给万亿级的公司定价吗？》 

https://agintender.substack.com/p/openai-anthropic-pre-ipo-stock-perps?r=8gs9xi&utm_campaign=post-expanded-share&utm_medium=web

https://substack.com/@agintender 

最后，要再次感谢各位付费订阅我的 substack 的读者朋友们，因为你们的支持，我才能去做更多更有意思、更真实的独立研究（ps：做这种真枪实弹的实测研究确实很贵。。。） 

enjoy reading"
2102020524499218830,Mon Sep 21 13:02:01 +0000 2026,0,0,0.316,否,"大家知道在一般的交易时间段内， @OpenAI 在binance pre ipo perps的盘口有多少钱的单子吗？🤣🤣🤣

a. 100万美金
b. 10万美金
c. 5 万美金
d. 2.6万美金

观测到的数据可能真的会出乎你的意料～ 所谓万亿AI龙头的perps也不过如此～ 

这篇文应该又是一个ct上唯一一篇讲 #stockperps 流动性的实证文章

除了各种看似高级但一点也没用的算法和数据统计之外，本文的亮点之一，就是用真金白银去实测 @OpenAI 和 @AnthropicAI 的orderbook厚度，看下能击穿多少格，将价格推向多远，并且观察之后是否有做市商补单子的情况。。。

你们知道一个挂在 1% 的100万的挂单要多久才能完成交易吗？10万的市价单能把价格推多远吗。。。。 

我预想了很多结果，但最后测下来的结果还是让人有点惊讶的～ 毕竟这可是binance 的orderbook啊，那其他所该咋办啊

好啦，有兴趣的小伙伴，substack终于上新啦～
给大家带来本期的
《小马拉大车：2.6 万美元的盘口，能给万亿级的公司定价吗？》 

https://agintender.substack.com/p/openai-anthropic-pre-ipo-stock-perps?r=8gs9xi&utm_campaign=post-expanded-share&utm_medium=web

https://substack.com/@agintender 

最后，要再次感谢各位付费订阅我的 substack 的读者朋友们，因为你们的支持，我才能去做更多更有意思、更真实的独立研究（ps：做这种真枪实弹的实测研究确实很贵。。。） 

enjoy reading"
2102300309657960733,Tue Sep 22 07:33:47 +0000 2026,0,0,0.314,否,"上次说的 #stockperps 的流动性调查报告有个阶段性成果了 

这次的对象找的是最难弄的，pre ipo标的：@openai 和 @AnthropicAI 

为什么难呢？因为它们两没有现货市场，也没有第三方指导价，全靠自己的盘口 - 假设这两个标的的流动性都能做得好，那剩下的估计就很厉害了～ 

也算是挑着软柿子来捏了 🤣 

结果其实也不出意外，就是这两标的的流动性还是比较一般的（+/-20bps 20k美金），但是在binance上已经算是行业最好的流动性池了（至少大单还能成交）

因为流动性比较薄 ，但市场叙事又很足 - 这看起来貌似比小盘股还好玩，但实际上，交易所上这类标的可能是亏钱？或者说是不赚钱的

具体原因嘛？自己去看全文吧～ 

全文：https://agintender.substack.com/p/openai-anthropic-pre-ipo-stock-perps?r=8gs9xi&utm_campaign=post-expanded-share&utm_medium=web 

ps：这篇文是各位substack群友贡献的经费，没拿交易所一分钱，所以还是比较客观独立的。 感谢各位啦～"
2102234686252875905,Tue Sep 22 03:13:01 +0000 2026,5,4147,0.314,否,"上次说的 #stockperps 的流动性调查报告有个阶段性成果了 

这次的对象找的是最难弄的，pre ipo标的：@openai 和 @AnthropicAI 

为什么难呢？因为它们两没有现货市场，也没有第三方指导价，全靠自己的盘口 - 假设这两个标的的流动性都能做得好，那剩下的估计就很厉害了～ 

也算是挑着软柿子来捏了 🤣 

结果其实也不出意外，就是这两标的的流动性还是比较一般的（+/-20bps 20k美金），但是在binance上已经算是行业最好的流动性池了（至少大单还能成交）

因为流动性比较薄 ，但市场叙事又很足 - 这看起来貌似比小盘股还好玩，但实际上，交易所上这类标的可能是亏钱？或者说是不赚钱的

具体原因嘛？自己去看全文吧～ 

全文：https://agintender.substack.com/p/openai-anthropic-pre-ipo-stock-perps?r=8gs9xi&utm_campaign=post-expanded-share&utm_medium=web 

ps：这篇文是各位substack群友贡献的经费，没拿交易所一分钱，所以还是比较客观独立的。 感谢各位啦～"
1906628511177248941,Mon Mar 31 08:43:55 +0000 2025,14,4770,0.314,否,"《重生之假装我在币圈做KOL》

2017年入行至今，专注支付和AI赛道，九个月前完成品牌升级和代币网络升级，亲手操刀宣发，见识了形形色色的KOL、Agency和中间人。有的索要20万U+X%代币，有的声称能安排上市，有的报价1万U一篇稿件，还有的介绍KOL要抽成20%。

在宣发的过程中即使项目质量过硬：有产品、有收入、有用户、全网最大AI数据集，无融资、无空投、纯社区、锁仓，不Pua、不跑路。但仍陷入死循环：“你不出名→无流量→无KOL站台→你不出名→无流量。”

区块链世界本应百花齐放、自由生长，但声音被少数人掌控，大部分将其视为生意。流量是金，注意力是货币，项目质量只是加分项。

于是，我决定来个《重生之我在币圈做KOL》（假装）

研究圈内KOL推文数据后发现，高互动、高浏览推文离不开“黄、赌、吵架、八卦”。想出圈需人设，但现实受限：无颜值、无钱、项目不出彩、不能全职发推、不愿违心喊单或编热点。

最终选择反差人设：落魄OG的无能怒吼+行业乱象爆料。发文风格：一本正经胡说八道。语言策略：中文输出，因为账号没有什么中文基础，更容易看出效果；（假设出事后）最小化对项目造成的影响

“觉醒是从认识到代价开始。”作为穿越牛熊的老人，下注前需规划成本和收益。

为不影响日常工作，我设定了30天挑战目标：
时间：2024年3月1日-3月30日
目标：每天3条推文，30天10篇长文，互动50位名单上的KOL，涨粉1000，浏览量破10万。

随后，开始了30天“煎熬之路”。

数据概览：
- 总发文：247条推文（日均8条）、10篇长文、6条长推
- 粉丝增长：11k→13.6k
- 总浏览量：204,249
- 互动：Likes 891，Engagements 7679，Replies 116，Bookmark 97，Retweet 60，Profile visit 1586
-受众变化：香港用户占比从4.9%升至25.7%。
- 单推表现：Views>1000的推文30条（12.15%），Views 500-1000的37条（13.5%），高峰期为1日、12日、13日、25日、26日、30日

高光时刻：
- 1日：长文《数据造假和流量贿赂成上市基操，行业还剩什么》获老吴@colinwu点赞转载，浏览量26k
- 3日：长推《关于cronos重铸700亿代币》获老吴点赞转发+留言，浏览量13k
- 12-13日：参与PAnews主办space （感谢 @PANewsCN ）
- 25日：在@jason_chen998推下爆web3port的瓜，浏览量44k 
- 26日：回复@colinwu质疑做市商和交易所帖子，浏览量近4k
- 30日：调侃@RicardoBitget入职Bitget推文，浏览量3.7k；发问@DujunX换CEO推文，浏览量11k

观察：
1. 群众爱吃瓜，尤其是阴谋论，信息不对称具传播力。
2. 发文格式吸引不同人群：长文适合深度但转化低，短推转化高，长推效果居中。
3. 在流量处抓流量，回复热门推文是初期有效手段。
4. 反差感和“恍然大悟”效应提升互动。
5. 语言力量大于逻辑，短悍口号比道理深入人心。
6. 流量排序：发X图>粗口开骂>正常开骂>调侃>跪舔>卖萌>简单文字。
7. 时效性重于评论质量，第一时间回复更有效。

“世间所有相遇，都是久别重逢。” 《一代宗师》

但许多人连相遇机会都没有。流量是光，且不公平，只照亮高处之人，低处的影子若不吵闹，无人关注。

30天前，我认为“金子总会发光”已不适用；30天后，我觉得大声喊，总有人会倾听微弱声音。

p/s: 我最近在筹划写一个币圈版《大败局》系列，有兴趣参与的小伙伴pm我"
2053374435273453870,Sun May 10 07:19:49 +0000 2026,5,1631,0.305,否,"其实也不离谱啦，我还是很能理解的… 你的价值观就是建立在既有规则底下的价值传输无效和价值错配的基础上，aka 套利

风无向是基于对未来情势判断做压注，只要不影响终局，中间的变化/变数都无关紧要，接着炒就完了 aka 只要前提假设不变，接着搞就完了

但价值错配不同- 只要一发生反转，策略就失效了，就应该撤离，或者就因此捍卫这个规则机制

说白了就是价值观的差异体现，也是你们两的交易风格的不同

世间这么多人，能一句话秒懂彼此的人真的是凤毛麟角，知音少一个就是少一个了

我觉得你们两tm就是ego作祟- 你仔细想想：规矩是对的，但娱乐也有道理啊- 就是双方都咽不下这口气，都拉不下脸

男人之间吵架不是常有的事吗？大佬们还互相斗嘴，还看合不合规呢？有些还搞到对簿公堂呢？ 

有人眼里容不下一颗沙，还有人愿意为了一棵树放弃整片森林呢

就你们两，哎..没必要

不是我吹，要是我在那场牌局估计你们两就没事了…"
2044944929496154533,Fri Apr 17 01:03:59 +0000 2026,59,23445,0.299,否,"Binance在2023年下半年到2025年Q3，以前所未有的速度给山寨币上永续合约。几乎每周都有新的perp交易对上线——从主流公链代币到AI概念币，从GameFi到Meme，甚至一些市值只有几千万的项目也获得了永续合约。

表面上看，这是对历史规律的延续：给更多资产提供做空工具，创造更多流动性，吸引更多参与者。而且客观地说，这些perp确实在凭空创造流动性——一个动辄几十亿FDV但实际流通市值只有几千万的项目，仅靠现货市场根本撑不起像样的交易深度。

永续合约的做市商用稳定币提供双边报价，相当于给这些薄如纸片的市场注入了一层合成流动性。

但这一次，规律并不奏效。

问题出在""流动性""和""信心""的脱节上。创造流动性的前提是有人愿意来博弈。而2024-2025年的现实是——所有人都怕了。现在的市场都是把上perp当成终点、当成退出信号、当成新闻交易。

大量新上perp的项目有着畸形的代币经济学：几十亿FDV搭配极低的流通量，意味着未来有天量的代币等着解锁砸盘。这不是明白着要吸引散户来做空吗？

有了perp之后，每次拉盘都可能引来大量空单，这就给庄家带来了对手盘 aka 流动性

最近进入涨跌幅榜的的山寨币永续合约，已经沦为了庄家的私人赌场。

流通盘小、筹码集中的山寨币，庄家在perp市场上几乎可以为所欲为。拉盘不需要太多资金——现货控筹拉高价格，perp上顺便收割一波空头爆仓金。砸盘也一样方便——先在perp上开空，然后现货砸盘，空头获利。来回反复，perp的高杠杆成了庄家放大收益的工具，而不是散户对冲风险的武器。

这种玩法的破坏力远超现货市场上的控盘。现货上庄家骗的是接盘的散户，perp上庄家收割的是整个多空双方——不管你做多还是做空，只要你站在庄家的对面，你的保证金就是他的利润。有经验的交易者不敢碰这些山寨perp，没经验的交易者进来被反复收割后永远离开。

本来，做空工具应该是价格发现的力量。但在流动性极薄的山寨perp上，关系反过来了：做空工具反而成了庄家手里的又一把刀。破坏的不只是某一个币的生态，是整个加密市场的信任。每一个在山寨perp上被定点爆破的交易者，都是加密市场永久流失的一个用户

我忘了是说的，行业的面子是我们自己定义的 - 你每天都是操纵，meme，你让外界怎么看待这个圈子

都2026了，山寨币是时候换个博弈方式了 - 现货杠杆做空
抵押资产 - 借出对应的山寨 - 卖出做空 

交易规模可能不大，但这才是价格发现

你说呢？"
2083744773354184822,Sun Aug 02 02:40:42 +0000 2026,8,6576,0.299,否,"感谢okx的邀请，让我感受了一把“流动性”流动的感觉

作为一个伪球迷，我甚至连球徽都看不明白，但是作为一个老韭菜，场内的流动性的流动可是看得明明白白

不是什么资金流入美股，理财之类的，而是信任 - 不管牛熊，不管外面有多少交易所关张，新人小白还是大户都还在往okx冲- 信任，才是流动性的底色

除了熟知的品牌合规产品界面之外，okx最不为人知的是对于产品的执着- 我举个例子：你能想象一个marketing的人对各大交易所美股资金费率的算法和预测市场的盘口流动性和结算方式都如数家珍吗？ 我差点都要去投诉了，感情这几个家伙一天天不干正事，都跑去炒币了 😂😂

员工对于产品的执着和自驱力，才是okx的对于信任的诠释"
2083133419069018262,Fri Jul 31 10:11:24 +0000 2026,19,9441,0.299,否,"哎呀，不是，你们也不要太担心citadel接手仓位后直接往盘口砸。。 没这么傻的，美股的手段好多的

一般来说，这些分析师会算好各个标的的beta，然后买卖个股与整个行业的指数做对冲，控制好风险，然后就是把组合拆开，不会打包卖掉的啦

新闻里面的prime broker：goldman、jpm、bofa 和citi 这些都是大鳄 - 出手的时候，我们一般都不会看到

一般的流程应该是：
先承接或替换融资 → 同步建立指数和行业对冲 → 把组合拆给不同团队 → 快速处理流动性好的部分 → 对流动性差的股票边对冲边等待 → 通过大宗交易和市场反弹逐步退出

今天如果ai半导体板块崩掉的话，严格来说，应该不是citadel的锅

他们也希望涨得，如果姐这张citadel根本就不需要这么复杂的策略。。。"
2079170509477208390,Mon Jul 20 11:44:13 +0000 2026,56,24968,0.299,否,"基本上各个加密交易所都接入了股票 - 甚至还把这个当成是主力产品来推，我就想着整理一个关于各个cex的股票流动性测试，可组合性和算法机制的调查

熟悉我的老粉都知道，我一般不写那些纸面上的东西（什么可以质押-借贷-开合约这些就浅了）- 就想看一下各个交易所的情况，为了做这个测试，还花了大力气去交易

有些真的是一言难尽。。满眼的spoofing；有些的滑点真的感人，有些周末时段还能触发限价等等。。

为了回回血，我这里看下有没有交易所愿意赞助的～ 机会难得哦

ps：要是我没理你，就是我被你们交易所坑怕了。。"
2056522578018361745,Mon May 18 23:49:25 +0000 2026,156,48374,0.297,否,"我相信绝大多数 retail ，甚至是KOL，即使在加密圈混了几年,也只听过”做市商”三个字,从没见过一份真实的 MM 协议长什么样。

altcoin 项目方和做市商之间的协议,几乎都是同一个模板:Loan + Call Option。

项目方在 TGE 前夕,把一笔 token(通常是流通供应的 1% 到～5%)以”借出”形式给到 MM。“借出”两个字在会计上很重要——项目方没有”卖出”,所以不必披露 sale 收益,这部分 token 在 tokenomics 文档里仍然归类为”做市商分配”或”流动性储备”。合同期限通常 12 到 24 个月,期满时 MM 有两个选择:把 token 原数归还,或以预先约定的 strike price 买下来。

注意‼️：这个”买或不买”的选择,在金融上就是一个 European call option,strike 通常落在 TGE 价格的 25% 到 100% premium 之间。

有些还会额外约定什么利润分成、保底条款、做市义务，做市KPI等,但 Loan + Call Option 是骨架。

这个结构对双方都很诱人。项目方拿到即时的二级流动性,不必直接卖币,会计上没有 sale,tokenomics 叙事保持干净。MM 的位置更舒服:零成本拿到大量 inventory、获得上行 option、几乎不承担下行——价格跌破 TGE 价的话,把 token 还回去就行,不需要承担减值。激励是不对称的:项目方承担机会成本(币涨了 MM 行权,项目方少卖一笔),MM 拿到所有上行、几乎不承担下行。

这是为什么 MM 业务过去几年是加密最赚钱的几个赛道之一,而几乎没有 retail 知道这个生意的具体结构。

想知道更多？ 自己去看全文吧"
2051208494758457561,Mon May 04 07:53:09 +0000 2026,40,10813,0.297,否,"加密行业过去十年最深的教训之一是——所有靠人际关系驱动的金融业务，最终都会被开放的、机制驱动的协议替代。Uniswap 替代了部分做市商，Aave 替代了部分借贷台子，Hyperliquid 替代了部分中心化 perp。

每一次替代发生时，行业都说""机构有真实价值""。每一次，机构最终都不得不调整自己的位置。

token loan + call option 是这种机构特权的最后一片大陆。它存在了十年，因为没人认真补上""开放借币 + 反向产品""这两块基础设施。补上之后，做市能力会从几家机构分散到任何持有 token 的人手里。

但这件事真正的意义比""打破做市商""更大。它是把加密市场最大的一类闲置资产——长尾 altcoin 库存——变成生息资产。

让""持有""这件事再次能（上次是AMM，这次是因为perp交易，而不是补贴）产生现金流。让项目方的金库、基金会的储备、早期投资者的份额、DAO 的国库、长期 holder 的钱包，都从沉默的账面价值因位机制变成活跃的生产性资本。

何其有幸，与你同行
门外没有人，只有你自己"
2047195626535047436,Thu Apr 23 06:07:27 +0000 2026,23,6401,0.297,否,"悲观者正确，但乐观者赚钱

这趟下来香港大会跑下来，最大的感受就是情绪主导了市场节奏而不是底层的逻辑

现在的关注点是海峡封不封？大佬们发什么推？哪个协议会被盗？AI怎么变现？哪个主动做市商又要拉盘？哪个老鼠仓又能吃到？

没有多少人去想heyi提出的30亿用户该怎么实现，而是p图更有流量；

没多少人去关注香港otc牌照和稳定币的影响，而是在围观各种cx盘子；

没多少人去思考和vitalik提出的向量化支持来应对量子攻击，而是关注他的深蹲梗图🤣；

没多少人关注肖风发的《代币经济学3.0》，而是关注hashkey的股价和hsk….

有人觉得门厅冷清，side event骤减，没有项目方sponsor，但如果你真的认真倾听keynote，其实市场并不只剩下情绪

流量是水，而水往低处流；
钱是人，而人往高处走

我有一个暴论：
悲观者正确
但乐观者赚钱

市场只需要一个新的博弈方式"
2044593849503559736,Thu Apr 16 01:48:55 +0000 2026,22,8412,0.297,否,"写给alpha项目方们的反攻信号

1792-1840年代，那是一个属于华尔街的蛮荒时代——那是一个只能做多的原始市场。

当时的市场和今天的山寨币市场相似：只能买入，持有，等庄家，等过年。没有杠杆，没有做空，没有标准化的交割流程。

个股的日均交易额可能不到50万美元，参与者不过几十人。市场极小，因为能做的事太少了。
￼
价格波动完全由多头情绪驱动。好消息来了，所有人买入，价格飙涨。坏消息来了，所有人想卖，但因为市场太浅，卖不出去，价格崩盘。没有空头在下跌时回补买入，所以市场没有自然支撑，底部完全取决于最后一个多头什么时候认输。

这就是2024~2025年的Meme，alpha的山寨币市场 - 不是说alpha的机制不好，而是红利期已过了，以前的套路都不好使了

这么说吧：汇旺都倒了，陈志都被抓了，cz都出狱出书了，而alpha的机制还是这样 - 你们上了alpha之后，交易大赛之后，然后呢？说好的只要有对手方，就有流动性 呢？结果就只有羊毛党

当年花了大价钱上alpha，说好的流动性？说好的perp？ alpha项目方们，你们真的就愿意这么躺平吗？碌碌无为吗？

现在 @youcanshortit 就有这个机会 - 只要你上了交易所的alpha（不关是binance还是okx），只要你还不认命，还不想躺平 - 欢迎pm我 或@youcanshortit 

我自讨腰包100万美金的奖池跟你（们）一起把“做空权”归还市场

binance和okx不理你的，我来～

名额不多哈 等你"
2030476899693318345,Sun Mar 08 02:53:11 +0000 2026,47,5553,0.297,否,"做个付费意愿调查

继《合约算法镰刀》系列之后，我这里打算做个《预测算法锤子》系列，大概是10篇，涵盖理论知识、mm算法、定价策略、数值模拟、案例分析等

我前段时间被市场和社团大佬们狠教育了一番：免费的东西不被人珍惜；要设置代价和门槛才能最大化影响力

但是我又不用从这里赚钱（当然可以是更好的🤣）主要可以保持流量和热度就行，所以看下有什么比较好的方式来做

我原来是想找个平台合作，首发发在上面，然后做题，然后做完的可以退钱，没做完的就不退钱，但好像难度太高了；付费上课的话感觉也没必要- 我们跟我的agent对话就好了；付费订阅感觉也不太对（我的twitter就是故意设置成顶格239u）因为没有反馈机制

大家给点建议"
2005992470824575343,Tue Dec 30 13:20:49 +0000 2025,53,19039,0.297,否,"应该是中文CT为数不多把汇总Pre-tge套路写成段子的文章了吧 🤣😂 

看到的都是赚到的，因为我用自己的真金白影帮你走过了这斑驳的2025

有人把这篇文章当成避坑指南，也有research当成是机制设计的要点 etc

自嘲之余，更深层次的问题是：
“他们本意也不是想使坏，而是他们只能使坏。“

大家都是来赚钱的，但项目方：
前有流动性不足；
后有交易所要空投、保证金；
中间是vc、大户、kol要赚钱

你说换做是你，你会怎么选？"
2005288937749987639,Sun Dec 28 14:45:13 +0000 2025,37,36336,0.29,否,"如果没有大所，即bn或cb+upbit要list现货的话，这盘棋就要重新评估了

因为目前刷分的系统非常依赖于自家平台币的价格 - 越高才能捕获更多的价值（有人刷，mm和套利才有机会，才能吸引外部策略）参考aster

要想靠自己场内的流动性打造下一个perp dex的hype在这个版本实施有点强市场所难，毕竟HL的打法跟lighter是不同的，前者是先流动性聚合后交易，之后在赚钱；后者是先交易，后赚钱，才是流动性

两者从机制上激励市场的点是不同的，
$hype 的价格波动对流动性和交易量不起到决定性影响（但hlp亏钱就是大事）但 $aster $lit 的价格一跌，交易量直接萎靡

但是强如bn cb listing，cz喊单都没把这个模式喊成持久的光，lighter现在把主要的车头得罪了，只能寄望自身的控筹操盘能力了

如果要我说的话，这次的 $lit 有点 老灯 $pump 的感觉 ，觉得自己能秒，做好孤身走暗巷的准备，也想象好自己不跪的模样

所以大概率会走出一条跟大家期望不一样的道路，冲高回落再冲高….

或许，只能在祭出buyback+burn 后才对峙过绝望

我虽然不太看看好这个激励模式和 $lit 在这市场的表现，但是都是陈年项目方，都到了这一刻

只能吼一句：

战吗 战啊 以最卑微的梦
致那黑夜中的呜咽与怒吼"
1998030475886317808,Mon Dec 08 14:02:41 +0000 2025,146,35778,0.287,否,"不是，你们倒是先看完，再点赞啊

这篇长文差不多8000字，认真读完怎么样也20要分钟啊。。。

看的时候，如果你觉得 - 诶，为什么感觉有点不太通顺？ 结构有点不对？

嗯，你的感觉是对的～ 

我原文是1.3万+，因为举了更多的项目，mm和交易所在其中扮演的角色，但是考虑到怕被公关，我就删减了，所以大家看的时候可能会有点感觉哪里少了什么？"
