推文ID,发布日期,点赞数,浏览量,综合评分,是否长文,推文正文
2090344055175856533,Thu Aug 20 07:43:54 +0000 2026,38,28523,0.299,否,"难道binance不要命了吗？居然敢上大a？ 罚了这么多钱还没长教训？！

其实现在交易所上以大陆证券为underlying asset的合约交易对是没啥法律问题的。。说白了，perp跟交易什么大a，大b，大c的股票的关系不大。。因为就不是同一个类别

从vara的角度来说，perp交易就不是交易证券

vara现行框架下有个叫： Exchange Traded Derivative（ETD）的东东，这里面就包括了永续合约 perpetual

基本上只要你不以usd等法币做结算就ok了（因为会跟cfd类似）crypto-denominated ETD 

然后你就会问了，那为啥 binance上个标的怎么这么慢？是不想干了吗？🤣

这是因为vara对于 underlying asset （就是底层是个啥）是需要vara批准审核的

真正有风险的是那些mm，因为可能需要去买股票来做对冲。。

ps：我也好久没碰这个了，但是印象中应该差不多是这样"
1982408899467899260,Sun Oct 26 11:28:07 +0000 2025,30,40248,0.299,否,"还记得10.11那天，我的wbeth仓位被干了… 我那时候找到客服/大客户经理，要讨个说法.. 就这是什么情况，凭啥被干了

我猜他们的统一说辞都是“市场行为” bla bla bla，这跟我们没有关系之类的，我当时还想跟他讲道理的…

后来，说着说着他还给我一个说明，说你看当时最低的市场价是430，针都到这里了- 你这个爆仓就是没错的… 系统是对的，你就认栽吧之类的

他一说到这里我就意识到，我就不应该花时间跟他聊，这完全没有意义 — 因为清算价格是按照标记价格来的啊！！

你在这里跟我扯这根针？

哎 夏虫不可语冰 大概就是这个意思吧"
2069666692582748170,Wed Jun 24 06:19:26 +0000 2026,46,14342,0.297,否,"揭秘一下这篇文的research是怎么做的

好几个小伙伴pm，问这篇文的怎么做 @okx 和ICE 的资料汇总和研究的。因为资料很分散，除了是在各大媒体站外，okx/ice自己的披露之外，大部分有价值的信息都在x上，尤其是 @star_okx 近期发的内容

你需要结合着ice的历史、职能、近期的战略部署，以及okx近半年的变化来看（首先你可能得对ice是干什么的有一个大致的了解），而这些事情要串联起来就要一遍遍的关照着x、官媒、法规变化以及市场变化一起来看，才能稍微看出一些端倪。

最直观的就是在各家交易所都有美股现货的基础上，为什么okx 不上自己的美股现货（永续和xstock不算）？是没有渠道吗？是没有牌照吗？ 

AI工具时代，最有价值的是能把信息串起来看成一个整体的思维框架

grok反正回答点问题还可以，要深入分析和研究，就呵呵了。。而其他的AI 工具，不是没办法拿到x的内容，就是分析框架有点一言难尽

我就不说我用的是哪家了（免得你们说我打广告，然后我又没收广告费 🤣）我相信聪明的各位，真的想试用的话会自己找到的"
1905639816840319140,Fri Mar 28 15:15:12 +0000 2025,29,9726,0.297,否,"系香港Web 3 Festival 玩到攰？過嚟食熱辣辣嘅雞煲啦咁！

感谢 @PundiAI 和 @zetachain @ZetaChain_CH  老板们的赞助，4月8日晚9点-2点组了一个鸡煲宵夜局，是一个private event，来的都是各个领域的大佬OG和家人们，有媒体/kol/项目/交易所/工具/vc等等... 好久不见，大家聚聚

说到为什么这次的主题这么接地气 - 吃鸡煲；两个原因：1，因为我们把钱都用到刀刃上（人均预算高到发指），没有明星/排场/噱头/dj，就是为了让大家在忙了一整天后，能够吃上一口热乎饭；
2. 当晚只有八卦，没有工作；只有人情，没有事故；只有初心，没有算计

吃完。喝完。聊完。我们再出发

因为场地有限，能邀请的人数有限，实在是抱歉。
我只能在这个推下抽取5位踊跃互动的朋友一起来“吃鸡”

麻烦大家帮忙转发、传播出去（帮我完成我的kpi）🙏🙏🙏
#香港Web3嘉年华 #Web3Festival"
2068251122926772610,Sat Jun 20 08:34:28 +0000 2026,32,8691,0.291,否,"如果你在妖币上踩过坑，那这篇文可以让你知道你到底踩的是什么坑？

当我们在说别碰妖币的时候，我们到底说的是什么？

除了大家熟知的现货控筹，合约数据盘之外，其实还有一个很重要，当时基本没有人讨论的事情：底层的算法和参数

同样的杠杆、同样的波动，玩妖币的仓位总是爆得更快、更早、更惨

这篇文应该是CT唯一跟你说合约清算底层的文章

希望看完之后，能稍微超度一下你逝去的仓位 😄"
1980482009089892684,Tue Oct 21 03:51:21 +0000 2025,79,19508,0.291,否,"各位，认真的，假设你不知道什么是仓位的

1. 维持保证金
2. 强平价格
3. 破产价格

还不设止损的

那你来做合约交易，就是来送人头，妥妥的
你没被爆仓就是纯运气好

强平价格的触发总在破产价格之前。
强平条件触发后，用户的头寸被清算引擎接管，并以“破产价格”进行内部结算。"
2053523329009496479,Sun May 10 17:11:28 +0000 2026,26,12237,0.289,否,"看不懂为什么 $spacex pre stock 各大平台差价这么大？

omg 撮合不重要？！有没有可能只是没人提而已

如果你把cex看成是赌场，那么现货/合约/期权/预测就是游戏项目，百家乐/转盘/blackjack 

那么撮合引擎就是那个发牌规则（包括发牌顺序/切牌/能不能拆牌/加注等等）

你自己判断重不重要吧？🤣

看懂了这个，你再接着看 $spacex 的定价规则就会清晰很多"
2087373744922865878,Wed Aug 12 03:00:56 +0000 2026,13,4506,0.272,否,"今天被 @bc1qDave 把旧文翻出来了 😂

说几个之前没提到的事：

1. 为什么文章标题叫“永续十年，幕还未谢” 

那时候刚好听到Bitmex被收购的事情受阻，撑不下去的消息 - 觉得有点唏嘘

7月就出来这个消息

2.为什么封面是袁泉的回眸图？

建议你去看《大上海》，你就只能体会这个心情了

当年的恋人分隔，再见只能是路人 - 就跟当年一眼见到合约陷进去的自己一样

这篇文从流量上来说确实有点可惜 - 可以说是系统性对永续合约十年的周期变化的体系化总结，对于接下来的股票合约有很多借鉴意义（我的很多策略都是在这个基础上形成的）

只可惜因为x的算法，内容质量和市场原因没办法出圈

今天看回来，什么出不出圈，能够收获两三知音，足矣"
1964528664575693123,Sun Sep 07 03:18:27 +0000 2025,13,3742,0.266,否,"对于大部分人有限的操作水平来说，大资金量的套保就不是用“永续合约”能完成的

你不被干就不错了，还要“保”？！

下次试试看期权/iou吧
（有期权交易所要来发广告的吗 😂）"
2083417941882929276,Sat Aug 01 05:02:00 +0000 2026,16,15301,0.257,否,"当我们一直在说samsung三星和sk海力士的2x杠杆etf产品破坏力惊人时，这到底是怎么回事？

今天有空了，给大家开开眼
我以7月31日的etf交易数据举个例子

1. etf交易与本股的交易
现在市场上总共有16只个股的杠杆产品：7只三星电子杠杆ETF、7只SK海力士杠杆ETF，以及各自一只反向2x产品

sk海力士相关的etf成交额是2.244万亿韩元，本股的成交额17.219万亿韩元；

samsung的etf成交额是0.788万亿韩元，本股的成交额14.767万亿韩元

2. 如果把2倍杠杆算进去，相当于多少本股交易？
最简单的算法是：
ETF交易额 x 2

sk海力士2.244*2 = 4.487，占了本股交易的26.1%
samsung 0.788*2 = 1.576，占了本股交易的10.7%

你看到这里是不是瑟瑟发抖了。。 好家伙，海力士26.1%的交易是etf构成的。。。（这也是一些分析师拿来放大吓唬大家的～）

但是这个数其实是 gross delta equivalent，不是实际发生的本股成交。

3. 现货穿透率
一般来说，投资者a把ETF卖给投资者b，做市商可以完全不碰本股；不同订单可以内部抵消；部分产品也使用单股期货、掉期或其他衍生品对冲

假设ETF的2倍名义成交中，我们保守一点假设只有25%最终转化为新增现货对冲：

sk海力士2.244*0.25 = 1.122，占了本股交易的6.5%
samsung 0.788*0.25 = 0.394，占了本股交易的2.7%

4. 更重要的是日终rebalance再平衡
2倍产品每天收盘前还要把杠杆重新调回2倍

假设开盘时基金净资产为 A，本股上涨 r：
正向2倍ETF理论上需要追加： 2Ar ；

反向2倍ETF在本股上涨后，也需要买回部分空头，理论金额为：6Ar

所以在暴涨日，正向2倍ETF和反向2倍ETF都可能成为买方。正向产品要增加多头，反向产品要回补空头。这是杠杆ETF可能产生顺周期效应的核心。

所以如果按照7月31日收盘后的ETF市值倒推，简化计算我们假设没有申购赎回、全部维持准确的±2倍杠杆：

sk海力士的rebalance买入2.604万亿韩元，占了本股交易的15.1%；
samsung的rebalance买入1.237万亿韩元，占了本股交易的8.4%

5. 现在问题来了：

你们觉得 15.1%和8.4%的2x etf产品交易量对本股意味着什么？

欲知后事如何，还请听下回分解～"
2083411790357229703,Sat Aug 01 04:37:33 +0000 2026,30,13317,0.257,否,"当我们一直在说samsung三星和sk海力士的2x杠杆etf产品破坏力惊人时，这到底是怎么回事？

今天有空了，给大家开开眼
我以7月31日的etf交易数据举个例子

1. etf交易与本股的交易
现在市场上总共有16只个股的杠杆产品：7只三星电子杠杆ETF、7只SK海力士杠杆ETF，以及各自一只反向2x产品

sk海力士相关的etf成交额是2.244万亿韩元，本股的成交额17.219万亿韩元； 

samsung的etf成交额是0.788万亿韩元，本股的成交额14.767万亿韩元

2. 如果把2倍杠杆算进去，相当于多少本股交易？
最简单的算法是：
ETF交易额 x 2 

sk海力士2.244*2 = 4.487，占了本股交易的26.1%
samsung 0.788*2 = 1.576，占了本股交易的10.7%

你看到这里是不是瑟瑟发抖了。。 好家伙，海力士26.1%的交易是etf构成的。。。（这也是一些分析师拿来放大吓唬大家的～）

但是这个数其实是 gross delta equivalent，不是实际发生的本股成交。

3. 现货穿透率
一般来说，投资者a把ETF卖给投资者b，做市商可以完全不碰本股；不同订单可以内部抵消；部分产品也使用单股期货、掉期或其他衍生品对冲

假设ETF的2倍名义成交中，我们保守一点假设只有25%最终转化为新增现货对冲：

sk海力士2.244*0.25 = 1.122，占了本股交易的6.5%
samsung 0.788*0.25 = 0.394，占了本股交易的2.7%

4. 更重要的是日终rebalance再平衡
2倍产品每天收盘前还要把杠杆重新调回2倍

假设开盘时基金净资产为 A，本股上涨 r：
正向2倍ETF理论上需要追加： 2Ar ； 

反向2倍ETF在本股上涨后，也需要买回部分空头，理论金额为：6Ar 

所以在暴涨日，正向2倍ETF和反向2倍ETF都可能成为买方。正向产品要增加多头，反向产品要回补空头。这是杠杆ETF可能产生顺周期效应的核心。

所以如果按照7月31日收盘后的ETF市值倒推，简化计算我们假设没有申购赎回、全部维持准确的±2倍杠杆：

sk海力士的rebalance买入2.604万亿韩元，占了本股交易的15.1%；
samsung的rebalance买入1.237万亿韩元，占了本股交易的8.4%

5. 现在问题来了：

你们觉得 15.1%和8.4%的2x etf产品交易量对本股意味着什么？ 

欲知后事如何，还请听下回分解～  🤣 🤣🤣🤣

ps：其实推文是有点长了，有兴趣的可以关注我的substack  https://t.co/oWfm2IKoZs"
2077420960127582273,Wed Jul 15 15:52:08 +0000 2026,25,28636,0.257,否,"长话短说：国家队出手了
1. 更改了清算方式，不直接丢在市场了
2. 年金跟进购买了

但是7/15的现货主要买盘是外资（对，他们回来了）但是期货的卖盘也是外资（应该是也做了对冲）- 所以这群人不是真的买盘

7/14的券商的融券贷款额度也终于降到了4个月来的安全线，不过margin还有3.4万亿。。所以去杠杆的重任还没结束呢

此外预托金还没回到这个三个月的均值-散户都在观望

不过7/22还有海力士的财报可以博弈，所以明天应该又是拉锯战的一天，kospi大概率明天不会熔断了

大概率是高开后的宽幅震荡,冲高动能衰减"
2070350124354883879,Fri Jun 26 03:35:09 +0000 2026,28,13685,0.257,否,"这几天有小伙伴问我： @okx和ice的这招会不会卡 @binance 的脖子？！ 

因为ice是清算机构，未来binance的bstock是不是有可能通过okxice进行链上美股的清算？—— 答案是：不会的，清算机构可不止ice一家呢 （大家自己去问AI，但grok就算了。。）

在都是7*24，都是链上美股（正股）的情况下，那okxice的真正优势是啥？

答案：与传统银行打通的结算体系，7*24的那种
你想象一下，有个机构在链上穿仓了，周末银行不开门，怎么补保证金？用okxice可以做到。。。

看到差异了吗？"
2090990400924438993,Sat Aug 22 02:32:14 +0000 2026,65,45893,0.257,否,"说一个冷知识：各家交易所 stock perp的oracle命门就是 @PythNetwork 和 @KaikoData 

基本上每家交易所都接入了他们的oracle

是不是很惊讶，stock perp的赛道居然是 pythnetwork 而不是 chainlink

stock perp的隐形冠军 solana:HZ1JovNiVvGrGNiiYvEozEVgZ58xaU3RKwX8eACQBCt3"
2060952204895514702,Sun May 31 05:11:10 +0000 2026,47,20083,0.257,否,"不知道各位是什么时候开始关注到这个帐号的～如果是《合约算法镰刀》系列的话，那么各位有福了～

这几天花了点时间做个了《合约算法镰刀》系列重制版，基本上就是把之前发在x上的算法长文修改，增删一些细节（时代和算法也在进步），尽量让算法更符合实际运行的情况

这些重制版会发在substack上 （https://t.co/oWfm2IKoZs ），有兴趣的朋友可以去订阅/关注

第一期的内容就是：合约算法镰刀—Binance 和 OKX 旧算法的永续合约之战  （好消息是，第一篇相当于回馈给老粉了——72h内是免费订阅的🤣～） 
https://t.co/qDOmM5kSbx"
2097606003126935617,Wed Sep 09 08:40:17 +0000 2026,33,8202,0.25,否,"有一说一，虽然 $BNC 是个很适合stock perp反馈现货市场的标的，但是美股市场对这个标的真的很不感冒

根据10-K （4月30日）的披露，CEA （ binancecoin:native  的DAT） 持有515,544个 binancecoin:native ，按照750u算，今天的价值差不多在386m 

按照9月8日的收盘价5.25（涨了50%），41,263,850 股普通股流通， CEA这家公司的mc是 216.6 m 

有意思的地方来了：如果你把 Market Cap / BNB Value ，你会发现只有216.6/386 =0.56x
就是这个公司的资产价值 > 市值

你只要花大约 2.166 亿美元，就可以买下一家账上持有约 3.88 亿美元 BNB 的上市公司哦～ 也就是大约 42% NAV discount。 

问题就是，这么明显的“套利机会” - 难道华尔街们不知道？p小将们不知道？为什么还是差了这么远？ 

这中间难道有什么猫腻？有什么暗箱条款？难道是投资者在跑路抛售？还是解锁期限到了？成本价很低？还是说市场对现在的公司领导班子不信任？

是人性的崩坏？还是道德的沦丧？

欲知后事如何，还请听下回分解～"
2100779545125421497,Fri Sep 18 02:50:48 +0000 2026,10,5386,0.25,否,"都已经可以tokenized stock了，我猜arc大概率不会发币了，倒不如用 tokenized $CRCL 当做native token
同理base 用 tokenized $COIN 

当然更狠一点，把DAT 放进来，比如tokenized $BNC 当成bnb chain其中一个侧链/协议的native token 。。 
怎么说呢？ 现在vibe coding + 审计这么效率 DAT自己搞一个协议出来啊～"
2091737058415128743,Mon Aug 24 03:59:11 +0000 2026,13,10252,0.25,否,"哈哈哈 我真的是服了 solana:6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN 的操作

临近解锁期，搞一个空穴来风的“即将”有大动作 - 还有谣传说是要在xx chain上发meme，fomo了一个周末

结果来个单边流动性卖币，幸好对这群人已经祛魅+免疫了

要知道他们要是想让clarity act通过， 就不太可能在这个时间点再发一个币。。 但是解锁期到了要出货，又要消息fomo

bitcoin:native 横盘期间，来自meme的消息面都是为了斩杀而来 

solana:6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN solana:FUAfBo2jgks6gB4Z4LfZkqSZgzNucisEHqnNebaRxM1P"
2048243959760331108,Sun Apr 26 03:33:09 +0000 2026,43,16818,0.25,否,"今天说一个 @Bybit_Official 用机制弯道超车的故事

如果说有什么是机制调整改变行业格局的，类似uniswap 的 x*y=k，那么cex里面 Bybit的 portfolio margin（PM）+ UTA 统一账户绝对算一个

说白了，就是把保证金效率用到了极致

彼时的bybit在22年之前衍生品交易还是第二梯队，恰逢luna崩盘，万物复苏… 机构蜂拥，存量的mm需要以小博大，PM就在这个大背景下实现了超越（比全仓还好用），之后统一账户接入（尤其适合也有现货的mm们）直接让资本效率进一步提高

这一步吸引了n多机构和mm，你估计也记得那时候bybit也疯狂上新资产 

当时主流的mm借贷协议要求项目方提供很多的token，但有意思的是mm们铺单子的时候其实是不需要这么多token的… 而项目方去查库存的时候，也确实有这么多token？

问：要借这么多token干嘛呢？在统一账户里的每一分钱都很好用的啊…

顺带一说，1011这么惨烈的原因也跟PM和UTA的加速螺旋有关"
2079115404845457699,Mon Jul 20 08:05:15 +0000 2026,20,14591,0.25,否,"嗯 今天的kospi又熔断了

从数据来看：
出货的是机构 - 可能对应了之前说的，压着库存，想趁着早盘高开出点，没想到直接砸崩了
另，可能受政策影响，国内机构最近这几个工作日一直往股票操作账户打钱

外资更多的是买现货 + 期货对冲，看样子更多是套利的交易

散户 - 还在加杠杆进场（预托金涌入缓慢了很多，较之一个月前） 

好消息是，去杠杆初有成效了，总margin终于下降到33万亿以下了（近5个交易日下来了1万亿）"
2000966325255201126,Tue Dec 16 16:28:42 +0000 2025,11,8468,0.25,否,"哎呀 大家伙可能没理解交易和交易比赛的区别

交易的话，是赚的每一分钱都有意义；
比赛的话，如果不是第一，就没什么意义了

所以比赛的话，策略上都是很激进的 （你看 @Web3Feng 之前的风格）

另外要对冲出货的话，也不是不行，但是这是个技术活儿，举个例子，在bn和aster的跑 aster的策略都会有延迟，更别说套了

不是不可能，就是说有这个力气，还不如多发几个广子，做空几个小币更容易（当然这些被邀请的交易员也不太能这么做）"
2051481695824855536,Tue May 05 01:58:45 +0000 2026,33,17661,0.25,否,"哈哈哈 太好笑了🤣
昨晚看到有人说原油被bn操纵了，吓了我一大跳，怎么说呢？特朗普都不敢这么狂～

我喽了一眼，具体的原因其实就是rollover 展期换月的事情+ 周末伊朗局势变化+ 有人抢跑 ，结合在一起就会爆炸了

rollover会在月初慢慢调整过去的，这段时间的波动就很大

有人就说啦，同样的标的，那为啥周末bn和hyperliquid价格不一样，资金费率这么夸张，因为cl原来就是锚定期货价格（不是cfd）的 - 而且bn这里会把周五收盘价格固定着，假设周末的价格变化较大，与周五的收盘价差距较大，那么资金费率就会很夸张了 —- 我看了一下，这也是大家说bn上的cl被操纵的原因

owen在文中把资金费率当成是信息（价格）优势的抢跑费用，我倒觉得资金费率在这里是非交易时间段的跑得快游戏

就有点类似妖币的数据盘游戏 - 在非交易时间，cl的永续就是个基于周五收盘价的数据盘，不是你不能玩，而是你要知道你的信息优势和交易行为在这段时间不会影响标记价格，你就只能赌（跟套利无关了）

最后，月初的rollover套利是一门技术活儿 - 能把价差，资金费率，rollover的比例算清楚的人真的不多，加上永续的价格预言机啥时候换，我tm4月就被坑过一次，被以前的同事笑了半天

做大宗这么多年，还能被烧，我也是服了"
1989171210807308616,Fri Nov 14 03:19:08 +0000 2025,17,11072,0.25,否,"事情也过去了一段时间了，大家也可能都冷静了不少

也不是说我要帮 @Backpack @binance @Bybit_Official @bitget 洗白，但就是这个道理

在这种双螺旋（你也可以理解双杠杆）的结构下，价值的崩塌速度是x3 x4 x5

我们常说的强平价格是维持保证金率反推出来的，而当保证金减少时，强平价格也会提前触发（不只是标地的价格）

很多时候，前端是不会显示这个变化，但交易员也会跟着强平触发时间去倒推当时的标记价格来计算自己的强平价格

误会就是这么产生的

很多时候客服，甚至大客户经理自己都说不清楚，更别说在情绪上头的交易员去理解"
2038866039182950638,Tue Mar 31 06:28:38 +0000 2026,66,38077,0.25,否,"加密货币的末日审判？！-攻击单个地址只需要几分钟

Google在昨天发布了一篇论文发现，使用量子计算机破解比特币等使用的 256 位椭圆曲线离散对数问题（ECDLP）所需的资源比之前估计的要少 20 倍。（这意味着破解成本大幅降低）  

论文还指出，仅需不到 500,000 个物理量子比特 即可在几分钟内运行 Shor 算法破解密钥。 这意味着什么呢？！

理想状态（几分钟内）-如果拥有大约 50万个物理量子比特（使用优化的表面码纠错和快时钟频率），量子计算机可以在几分钟到一小时内从公钥推导出私钥。

对比特币最致命的攻击发生在交易被广播到内存池（Mempool）但尚未被打包进区块的这 10分钟 窗口期。如果攻击者能在这 10 分钟内算出私钥，就能发布一笔更高手续费的伪造交易来“截胡”你的资金。

对于那些已经暴露了公钥的旧地址（比如早期重复使用的地址或已发送过交易的地址），攻击者不赶时间，可以用更少的量子资源花几天时间慢慢算。

论文还贴心地区分了“快时钟”和“慢时钟”量子架构，指出快时钟量子计算可能实现对内存池（mempool）中交易的实时攻击 - 这就意味着你要的点对点现金支付、什么x402、agentic payment都要说bye bye了  

论文强烈建议区块链社区尽快向后量子加密（PQC）迁移 ，尤其是那些L2。。。

时间窗口？
Google预计一旦硬件达标（预计 2029-2032 年间），攻击一个比特币私钥的时间将缩短至“分钟级”。

“The transition to post-quantum cryptography is not a project to be finished when the quantum threat arrives, but a race against a clock that has already started ticking for any asset with a long-term value.”

“向后量子加密的迁移不是一个等量子威胁到来时才去完成的项目，而是一场与时间的赛跑——对于任何具有长期价值的资产，时钟早已开始滴答作响。””  

论文原文：https://t.co/Kz5KkesjGt"
2065304070219239745,Fri Jun 12 05:23:56 +0000 2026,38,25549,0.249,否,"spacex我就不参加了
天生对拥挤的人潮敏感 🤣

spcx的永续合约一定会精彩绝伦，毕竟万亿级别的high fdv low float，加上每个交易所的流动性不互通

这波总要拿个cex来祭天

要卖现货的，要套保的，看空的，等指数加入的… 太有意思了"
2054734332971864147,Thu May 14 01:23:34 +0000 2026,14,5818,0.249,否,"😄 有小伙伴问我，你咋不写下美股？大宗？ 期权？

加密都不行了，你就别只写合约和crypto了…

我就说有没有可能我原来就是“看表”写故事的老灯（aka 你要看我是买方还是卖方，并且在什么阶段）"
1991058241787486295,Wed Nov 19 08:17:31 +0000 2025,47,13286,0.249,否,"可能有细心的小伙伴注意到，这不就是期权里面的straddle吗？

bingo，就是的，只是改良了一下用在永续合约

为什么文中反复说“预期收益要足够大”+ “择机”（不同的entry price）—— 这个策略才有意义

ps： 各位熟知的妖币 $aia $coai 其实也有类似的影子，只是他们有点玩脱了 https://t.co/MX4yDKU8CZ"
2090026832070664214,Wed Aug 19 10:43:22 +0000 2026,22,11167,0.249,否,"有小伙伴说 Nasdaq开启5*24交易后会利好 okx？ 

别傻了孩子，何止是利好呢… 

你觉得清算有几道程序吗？涉及多少个机构吗？那些华尔街传统的金融机构速度能在12月前完成设置？ 

肯定会有一部分流到币圈的交易所和协议的"
2033559675749241218,Mon Mar 16 15:03:03 +0000 2026,19,6746,0.249,否,"我是什么时候发现AI 投毒（geo）的投放流程和方式的呢？

话说去年我在写一篇合约算法的文章（应该是清算类的）的时候，在收集资料阶段，我就看到怎么这个人的观点跟我如此近似。。。连细节都很相似。。

结果我一看，好家伙，这不就是我写的吗？（只是署名不是我）。。。

我就知道写长文的意义不是现在，而在以后
不在结论，而在论证过程

有学习价值比起流量价值更重要"
2096808445492256903,Mon Sep 07 03:51:04 +0000 2026,9,7120,0.249,否,"额滴神啊。。 除了 $sndk 的合约交易量长期排在top1/2外，居然还有交易所的朋友不知道为什么 $KORU $SOXL 这两个etf产品的合约交易量也长期在top10

到底是什么原因？

是有点反直觉的，凭啥不是名气更大的 $qqq $IVV ? 而是这两只？"
1979512916316676576,Sat Oct 18 11:40:31 +0000 2025,464,169719,0.249,否,"各位朋友，我认真的，假设你不知道什么是
1. 最后成交价格
2. 指数价格
3. 标记价格

那你去做合约交易就是去送人头的 ，妥妥的

合约交易的盈亏/强平看的都是：标记价格

标记价格是一个综合指数。 ，由指数价格（各大现货交易所的加权平均价）和资金费率基差共同构成，以避免单一交易所的价格波动导致不必要的强制平仓。"
1977608486054932933,Mon Oct 13 05:32:59 +0000 2025,133,24392,0.249,否,"重要的事情说3遍
合约是用标记价格来决定盈亏的
合约是用标记价格来决定盈亏的
合约是用标记价格来决定盈亏的

强平价格的触发总在破产价格之前 - 假设破产价格是100，系统在95的时候就会开始清算了"
2092977975453221044,Thu Aug 27 14:10:09 +0000 2026,12,4898,0.232,否,"有小伙伴看到我昨天发的substack(https://t.co/mSgHgx94iM) 里面有个小章节说了 @PythNetwork 和 @chainlink 在stock perp的“统治地位”，以及为什么cex主要用 solana:HZ1JovNiVvGrGNiiYvEozEVgZ58xaU3RKwX8eACQBCt3 而不是 ethereum:0x514910771af9ca656af840dff83e8264ecf986ca 

然后就给我发了一个CME的文件，看完后对pyth 的后续发展感觉一阵发凉啊。。

CME是谁呢？你可以粗暴地理解成它是“全球期货市场的一台发动机“  - 它是全球最大的期货和衍生品交易品台，基本上大家知道的期货数据都是它供给大家的，什么原油，大豆，英伟达，QQQ 、期权 等等都是它家的data

然后这次它这个market data的规定主要就是针对：不能把数据商业化，aka 不能包装完之后转卖给其他人

这次比较要命的是还把范围扩大到synthetic feeds（合成数据），就是说你不要以为自己拿到cme的数据之后自己混点其他的数据就能再转卖出去了。。这条路已经此路不通了，只要你获得的数据来源的其中一环有CME的数据都不行。。。

比如什么CME->Jane street —>Pyth，这个就别想了

你可以想象如果我要是那些价格预言机公司，我能咋办。。。总不能我自己编一个？现在就有点那时候twitter把kaito的api封禁的感觉。。 听到的时候感觉都要爆炸了

更要命的是什么？生效期是9月17日，不到20天的时间。。

你说有没有其他的方案，那肯定是有的，就是这么短时间，估计pyth 和chainlink 这段时间会忙到飞起，见人见到喉咙冒烟

这个事情其实也从侧面看出， @okx 在战略布局上确实有一手啊。。 @star_okx 你这个可以啊。。。 

原文链接：
https://t.co/qX9V89FA8Y"
2100589029775589620,Thu Sep 17 14:13:46 +0000 2026,11,3023,0.225,否,"不是， 怎么还有人往 ethereum:0x6033f7f88332b8db6ad452b7c6d5bb643990ae3f 这个坑里跳啊。。。 
我去，，， 

虽然文章很长，但值得你花时间来看

这个操盘的经过让你知道你在庄家面前的无奈和渺小 - 然后你们不要相信有什么AI agent，分析框架可以帮你预测什么是顶，什么是底。。 你还不如相信我是秦始皇呢

那你说你怎么说，这就是陷阱呢？ 你自己看现货-永续的价差，连续4天现货的价格 > 永续，为什么呢？

是做慈善吗？"
1638446155687407616,Wed Mar 22 07:42:59 +0000 2023,10,225,0.225,否,"Roadmap of @marginx_io has been published
The road ahead is exciting. Beyond a #DEX, beyond a #blockchain.
A comprehensive decentralised finance solution to further enhance the idle liquidity while maintaining the transparency.

https://t.co/p3IcmJhhFK"
1624224243973255168,Sat Feb 11 01:50:11 +0000 2023,12,580,0.225,否,"Adding another option to the Maker LP, @marginx_io  will roll out a new AI Bots Trading Pool. Participants can choose to let a series of artificial intelligence trading algorithms deploy and run trading strategies on their behalf. 

https://t.co/oBnVZ2Qqj6

#AI #trading"
1984230262285427167,Fri Oct 31 12:05:34 +0000 2025,3,2692,0.225,否,"Let me break this down for friends who might not get the whole Chinese-style way of communicating

 1. Once you say something in public, there’s no taking it back. You’ve basically burned your escape route.

2. Good news? Say it loud and proud.
But if it’s something you’re still working on or haven’t fixed yet — keep it low-key, talk about it privately.

3. And just because a founder calls themselves the “Chief Customer Support Officer” doesn’t mean you should bring everything to them.

Yeah, they might reply — but it’s the team under them who’ll have to deal with the fallout. If what you said gets someone yelled at, loses them a bonus, or even costs them their job… that’s on you.

And don’t forget, those same people are the ones who’ll be handling your stuff later. You really wanna be on their bad side?

给不懂中文（东方文化）沟通方式的朋友科普一下：

1. 当你公开说一件事情的时候就意味着没有回旋的余地了；

2. 好事你可以明说，大胆的说；但是你正在解决的事或者还没解决的事情，要暗地里说；

3. 不要以为有的创始人称自己为“首席客服”，你就什么好事坏事都去找人家说。。创始人确实会回复你，但是你这可苦了下面干事的人啊，被骂还好，要是落得取消奖金，甚至开除，你受的了吗？

而且到最后处理这些细节的还是这批人，你落在他们手里还会有好果子吃？"
1937794912990412834,Wed Jun 25 08:48:04 +0000 2025,16,4173,0.225,否,"That’s not just automation — that’s sovereign digital labor wrapped in programmable incentives

@PundiAI is building the future of AI data — where #DataFi  turns every contribution into capital.

So yeah, it’s probably nothing.

Stay curious.
Stay skeptical.
But don’t sleep on this.
#datafi is coming

#pundiai #datafi #dataiscapital"
1905986205197742118,Sat Mar 29 14:11:37 +0000 2025,3,497,0.225,否,"Feeling exhausted after the Hong Kong Web3 Festival? Come join us for some sizzling hotpot chicken! 🍲🔥

A huge thanks to @PundiAI and @zetachain for sponsoring this private late-night chicken pot gathering on April 8th from 9 PM to 2 AM.

This is an exclusive event with industry OGs, media, KOLs, project teams, exchanges, tools, VCs, and more — a chance for old friends to catch up and unwind.

Due to limited space, we can only invite a select number of guests. Apologies in advance!

But hey — I'll be selecting 5 lucky participants from those who actively engage with this post to join us for some delicious hotpot chicken.

Please help me out by sharing this post (boss asking) 🙏🙏🙏
#HongKongWeb3Carnival #Web3Festival"
